set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,140.89067295774655,213.67173692395173,5,True,6.622666418552399,0.9744817509767981,1.014543710946912
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,142.8328334938284,207.29914183242215,5,True,6.900167092680931,0.9879148616302383,0.9842857256579004
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,141.31068841426384,207.35344972856808,5,True,7.1756661683321,0.9773868219010249,0.9845435872510283
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,156.18154846217155,225.05769704991442,5,True,7.452000081539154,1.0802423298902728,1.0686058644407974
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,140.4668198311292,209.37195802876693,5,True,7.727166563272476,0.9715501364964915,0.9941277509356702
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,146.59619022964029,209.08952042649787,5,True,8.002500012516975,1.0139444233072143,0.9927866971433337
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,2461181.6779328706,152.19506569098516,222.75936646172957,5,True,8.277833461761475,1.0526694989174972,1.0576930648469525
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,2461181.6781244213,142.1179787516904,214.73714560913237,5,True,8.553666472434998,0.9829705109064569,1.0196024224859255
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,2461181.678316204,140.40051305044267,202.61673359480685,5,True,8.829833418130875,0.971091520277344,0.9620529872623241
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,2461181.6785078705,141.33869065421345,208.58939820492571,5,True,9.105833396315575,0.9775805016616826,0.9904120459053862
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0035_flat_0p3_late_bias_cal.fits,2461181.678699537,146.10751860496612,213.62407316541868,5,True,9.381833374500275,1.0105644864351122,1.0143173966614762
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,2461181.6788909724,141.1702431367444,204.1588253204493,5,True,9.657500088214874,0.976415420763672,0.969375057483107
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,2461181.67908206,143.3132538343984,210.18109785516313,5,True,9.932666569948196,0.99123772782752,0.9979696615877988
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0038_flat_0p3_late_bias_cal.fits,2461181.6792738424,143.4255711512801,208.7981952309724,5,True,10.20883284509182,0.9920145796468928,0.9914034437977312
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0039_flat_0p3_late_bias_cal.fits,2461181.6794653935,144.19904660279232,,5,True,10.484666526317596,0.9973643852550557,
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0040_flat_0p3_late_bias_cal.fits,2461181.679657176,142.6906347380244,205.84953487500275,5,True,10.760833472013474,0.9869313324183071,0.9774027862333092
