set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
all_common_8,V_8 generic,light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,163.8522457693093,236.11117607935006,8,True,7.452000081539154,1.0378152634831308,1.0278452812122911
all_common_8,V_8 generic,light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,156.087206323262,232.6548294496174,8,True,7.727166563272476,0.9886326818174365,1.012799023628911
all_common_8,V_8 generic,light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,160.4553553701776,228.85678851311886,8,True,8.002500012516975,1.01629987510352,0.9962652935477937
all_common_8,V_8 generic,light_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,2461181.6779328706,159.1897046677727,232.9970265331888,8,True,8.277833461761475,1.0082834355910382,1.0142886848276476
all_common_8,V_8 generic,light_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,2461181.6781244213,154.47604008364092,233.40990495312977,8,True,8.553666472434998,0.9784277993171281,1.0160860378487857
all_common_8,V_8 generic,light_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,2461181.678316204,155.47488837849372,224.37107496857735,8,True,8.829833418130875,0.9847543528619711,0.9767379692754452
all_common_8,V_8 generic,light_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,2461181.6785078705,156.2005418713476,230.52270314247747,8,True,9.105833396315575,0.9893505319826645,1.0035173962187547
all_common_8,V_8 generic,light_V_8s_2026_05_20-0035_flat_0p3_late_bias_cal.fits,2461181.678699537,155.99901465049854,228.08644782704988,8,True,9.381833374500275,0.9880740891434313,0.9929118265402187
all_common_8,V_8 generic,light_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,2461181.6788909724,157.03048622436043,227.09573132923165,8,True,9.657500088214874,0.9946072735876043,0.9885990138465942
all_common_8,V_8 generic,light_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,2461181.67908206,155.07962076195068,227.43747751602342,8,True,9.932666569948196,0.9822507877525462,0.9900867121898025
all_common_8,V_8 generic,light_V_8s_2026_05_20-0038_flat_0p3_late_bias_cal.fits,2461181.6792738424,156.50109534282228,227.8334748605251,8,True,10.20883284509182,0.9912541920681565,0.9918105780765314
all_common_8,V_8 generic,light_V_8s_2026_05_20-0039_flat_0p3_late_bias_cal.fits,2461181.6794653935,155.85783726665056,,8,True,10.484666526317596,0.9871798930149125,
all_common_8,V_8 generic,light_V_8s_2026_05_20-0040_flat_0p3_late_bias_cal.fits,2461181.679657176,157.96975864282385,227.89163003335,8,True,10.760833472013474,1.000556482570815,0.9920637406796692
all_common_8,V_8 generic,light_V_8s_2026_05_20-0041_flat_0p3_late_bias_cal.fits,2461181.679848843,161.68969194059136,235.87003031833365,8,True,11.036833450198174,1.0241179756552472,1.0267955192456582
all_common_8,V_8 generic,light_V_8s_2026_05_20-0042_flat_0p3_late_bias_cal.fits,2461181.6800405094,159.26632490110413,225.094658117991,8,True,11.312833428382874,1.0087687365234095,0.9798878901645759
all_common_8,V_8 generic,light_V_8s_2026_05_20-0043_flat_0p3_late_bias_cal.fits,2461181.6802317128,158.50223119323732,231.9974624074511,8,True,11.588166207075119,1.0039290829133392,1.009937356411227
all_common_8,V_8 generic,light_V_8s_2026_05_20-0044_flat_0p3_late_bias_cal.fits,2461181.6804236113,161.0378005558765,230.84484809687189,8,True,11.864500120282173,1.0199889945356184,1.0049197659698983
all_common_8,V_8 generic,light_V_8s_2026_05_20-0045_flat_0p3_late_bias_cal.fits,2461181.680614699,156.60698856487298,229.39351952430815,8,True,12.139666602015495,0.9919249036694997,0.9986018048739065
all_common_8,V_8 generic,light_V_8s_2026_05_20-0046_flat_0p3_late_bias_cal.fits,2461181.6808056715,161.71712569228796,229.12628611061825,8,True,12.414666786789894,1.024291736875984,0.9974384774626234
all_common_8,V_8 generic,light_V_8s_2026_05_20-0047_flat_0p3_late_bias_cal.fits,2461181.6809974536,163.2221484239626,233.13381113792263,8,True,12.690833061933517,1.0338243225020616,1.01488413910835
all_common_8,V_8 generic,light_V_8s_2026_05_20-0048_flat_0p3_late_bias_cal.fits,2461181.6811891203,158.16377834122997,226.88053857013676,7,True,12.966833040118217,1.0017853739020073,0.9876622311594739
all_common_8,V_8 generic,light_V_8s_2026_05_20-0049_flat_0p3_late_bias_cal.fits,2461181.68138044,159.11361936992301,233.86594099056722,8,True,13.242333456873894,1.0078015228588426,1.0180712657271362
