object_id,N,robust_scatter_pct,reduced_chi2_constant_empirical,constant_p_empirical
90,129,0.6981621853373237,1.2221691954834895,0.04442541916550285
96,138,0.8081312150346243,1.0082114270636902,0.4569828003598887
125,138,0.8378135790854611,0.9849200825887228,0.5339097856762991
112,138,0.9646006666010052,0.7203484776227533,0.99434353184749
143,138,1.0838220017618152,1.0884318869963505,0.22621238656535758
144,138,1.224797895258477,0.7232951208969636,0.9938339332271785
