bootstrap,reported_component,weight,period_median_min,minus_1sigma_min,plus_1sigma_min,period_median_s,minus_1sigma_s,plus_1sigma_s,fap_median,fap_below_0p05_frac
row_resample,half_period_family,0.608,8.765982155295557,0.08536330625309674,0.06965104170738456,525.9589293177335,5.121798375185804,4.179062502443074,0.0003349985623393,0.955592105263158
row_resample,fundamental_family,0.373,18.288501105798844,0.4773464080576204,0.678462980438777,1097.3100663479306,28.640784483457224,40.70777882632662,0.0006383182802477,0.9329758713136728
row_resample,half_period_doubled_to_fundamental,0.608,17.531964310591114,0.17072661250619348,0.13930208341476913,1051.917858635467,10.243596750371609,8.358125004886148,0.0003349985623393,0.955592105263158
perturbed_scaled_errors,half_period_family,0.556,8.765982155295557,0.06856151609969352,0.06965104170738456,525.9589293177335,4.113690965981611,4.179062502443074,0.2277489814829292,0.2428057553956834
perturbed_scaled_errors,fundamental_family,0.433,18.424350776951837,0.5909433851514869,0.6314496706011354,1105.4610466171102,35.456603109089215,37.886980236068126,0.3165237787184706,0.1824480369515011
perturbed_scaled_errors,half_period_doubled_to_fundamental,0.556,17.531964310591114,0.13712303219938704,0.13930208341476913,1051.917858635467,8.227381931963222,8.358125004886148,0.2277489814829292,0.2428057553956834
