period_min,frequency_cpd,power
90.0,16.0,0.016549831663781434
86.49961321980956,16.6474732822299,0.018482032267522437
83.2613153578123,17.294946564459803,0.020456051130701012
80.25673305519454,17.942419846689702,0.022509623451742518
77.46144585198533,18.589893128919602,0.024667379893361
74.8543209721998,19.2373664111495,0.026915218438927944
72.41697806995363,19.884839693379405,0.029186338914030868
70.13335524889969,20.532312975609305,0.03136582677526225
67.98935468326634,21.179786257839204,0.03331484253051146
65.97255131165407,21.827259540069107,0.034907443443979336
64.07195188417364,22.474732822299007,0.03606621632469767
62.27779449288577,23.122206104528907,0.03678283717159817
60.58138086633889,23.76967938675881,0.03711766346136446
58.97493534653159,24.417152668988706,0.03718262593540983
57.451485723447995,25.06462595121861,0.03711682575458775
56.004762074297076,25.71209923344851,0.03706272097987015
54.62911051169371,26.35957251567841,0.03714631166173574
53.31941933876855,27.00704579790831,0.03746152301246055
52.07105557782866,27.65451908013821,0.03805859281603771
50.879810211337045,28.30199236236811,0.03893762363027924
49.741850771214665,28.949465644598014,0.0400493729423483
48.653680151183586,29.596938926827914,0.04130424889549663
47.612100709589534,30.244412209057813,0.042587707350053704
46.61418288650966,30.891885491287717,0.043777888876300436
45.6572376864273,31.539358773517616,0.044761242483505034
44.73879248215306,32.186832055747516,0.045443870345573345
43.856569681541,32.83430533797741,0.045758533905413755
43.00846786947316,33.48177862020732,0.045668083617364616
42.19254509640065,34.12925190243722,0.045165485347952464
41.40700403368885,34.776725184667114,0.0442698654471319
40.650178756920695,35.42419846689702,0.04301833627202479
39.92052295260903,36.07167174912692,0.04145492960619406
39.21659937262407,36.71914503135682,0.039619664165605015
38.53707038499675,37.36661831358672,0.037541278744695164
37.88068949038018,38.01409159581662,0.03523605421046916
37.246293690964535,38.66156487804652,0.03271307381477327
36.63279661355809,39.30903816027642,0.029984183357410616
36.03918230128836,39.956511442506326,0.027075399064828098
35.46449959929037,40.60398472473622,0.024035832774079818
34.9078570691205,41.251458006966125,0.020940627636710375
34.36841837470244,41.89893128919603,0.017886145467325375
33.84539808957443,42.546404571425924,0.01497839692968581
33.33805788123101,43.19387785365583,0.012318310100532822
32.845703033575255,43.84135113588573,0.00998849197948967
32.36767927303647,44.48882441811563,0.008045090570292481
31.903369867860842,45.13629770034553,0.006515975027220401
31.452192973532934,45.78377098257543,0.005404140573249022
31.01359920030214,46.43124426480533,0.004694013037020533
30.587069381431856,47.07871754703523,0.004358276856593618
30.172112523109824,47.726190829265136,0.004363495880465764
29.768263918999118,48.37366411149503,0.004673610043861218
29.37508341420757,49.021137393724935,0.005251088498925137
28.99215380504132,49.66861067595483,0.00605604239576522
28.61907936231115,50.316083958184734,0.007043983964749126
28.255484467204045,50.96355724041464,0.008163198752710099
27.901012349834687,51.61103052264453,0.0093528733537611
27.55532392157166,52.25850380487444,0.010543133782523468
27.21809669310493,52.90597708710434,0.011657885016259167
26.889023770998193,53.553450369334236,0.01262069393732704
26.567812926163004,54.20092365156414,0.01336297145237119
26.254185728311874,54.848396933794035,0.013832703668285441
25.947876741001405,55.49587021602394,0.01400147563450419
25.648632772374636,56.14334349825384,0.013867920176662505
25.356212177157108,56.79081678048374,0.01345693000184024
25.070384205862407,57.43829006271364,0.012815413685298446
24.79092839752366,58.085763344943544,0.012006357438509854
