best_period_min,min_chi2,delta_chi2_threshold,lo_period_min,hi_period_min,minus_min,plus_min,experiment,error_model
8.749749949989997,383.7607646680733,1.0,8.707741548309663,8.792958591718344,0.04200840168033437,0.04320864172834682,sine_around_LS_peak,formal_delta_chi2_1
8.749749949989997,383.7607646680733,2.84368750329177,8.677735547109421,8.821764352870574,0.07201440288057626,0.07201440288057626,sine_around_LS_peak,scaled_to_reduced_chi2_1
17.586317263452692,336.4636710229852,1.0,17.49749949989998,17.67633526705341,0.08881776355271143,0.09001800360071854,double_wave_around_17min,formal_delta_chi2_1
17.586317263452692,336.4636710229852,2.6998723489314918,17.439887977595518,17.73634726945389,0.14642928585717385,0.15003000600119876,double_wave_around_17min,scaled_to_reduced_chi2_1
