sequence,file,jd,diff_flux,target_flux_rate,comparison_ensemble_flux_rate,n_comps,good,reject_reason,check_diff_flux,minutes_combined,diff_flux_norm,check_diff_flux_norm,target_x,target_y,raw_target_rate,raw_target_rate_err,n_sources,comp_x_med,comp_y_med,comp_match_dist_med,comp_match_dist_max,n_sep_sources,resid_const,minutes_centered,target_x_rel,target_y_rel,comp_x_med_rel,comp_y_med_rel,radius_rel,raw_target_norm,ensemble_norm,seq_named,target_x_rel_named_interaction,target_y_rel_named_interaction,minutes_centered_named_interaction
V_8 generic,light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,119.1530748912098,227065.96070480347,1905.6659755706785,4,True,ok,172.93173822466662,6.900167092680931,1.0003341868193745,0.9957479700143388,1846.6248831601135,626.432019296814,227065.96070480347,536.3617835698508,24,1205.9140225325136,1169.90872612057,0.49572445439889545,0.8418330691131163,24,-0.0005020693077517624,-1.2614671762300917,-12.350067011504052,2.124307427372173,-13.526629590252014,2.6205438978731763,12.531433965617392,1.0948000497564836,1.094219918802016,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,119.4793399245862,197368.7423171997,1651.9068689346311,4,True,ok,175.3190334196579,7.1756661683321,1.0030733025924938,1.009494112675261,1848.6573164884296,625.8713059933059,197368.7423171997,645.0875054330216,24,1208.0053350149763,1169.4370497650773,0.46918357477355255,1.1977445965780469,24,0.002237046465367598,-1.2441167471788819,-10.317633683187978,1.5635941238640498,-11.435317107789388,2.148867542380458,10.435439205162249,0.9516147124762491,0.9485132353548206,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,122.9370233504942,172898.94860839844,1406.4025945663452,4,True,ok,177.15231811864882,7.452000081539154,1.0321018353541749,1.0200502404064642,1849.781887293159,624.4128923573826,172898.94860839844,761.7021622296106,19,1209.40179711047,1168.1283807914403,1.1385150959283392,2.0028988632695484,19,0.031265579227048645,-1.2267137415818217,-9.193062878458704,0.10518048794074275,-10.038855012295699,0.8401985687435172,9.193664558941602,0.8336334382827376,0.8075464181851081,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,117.35671403805556,224322.55504989624,1911.4590663909912,4,True,ok,174.9253313736978,7.727166563272476,0.9852530722538052,1.0072271603096636,1850.7519990538135,625.0266581551952,224322.55504989624,548.3015796636663,24,1209.879085271628,1168.8907521064195,0.5917930883780396,0.9078160365111274,24,-0.015583183873321027,-1.2093842586886374,-8.222951117804087,0.7189462857533044,-9.56156685113774,1.6025698837227083,8.254320616961394,1.0815727010241065,1.0975462705594992,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,118.62686843389056,193333.1411743164,1629.7584495544434,4,True,ok,169.1969961271503,8.002500012516975,0.9959164887527306,0.9742431733800878,1851.7030141717933,624.6071553749035,193333.1411743164,670.3106389642791,23,1211.0142810817347,1168.0737735191074,0.5151881695315269,0.9110254859098492,23,-0.004919767374395589,-1.1920442604862829,-7.271935999824336,0.2994435054616815,-8.426371041030961,0.78559129641053,7.27809862522516,0.9321570345472803,0.935795769667517,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,2461181.6779328706,118.3849605131994,207404.0467529297,1751.9459047317505,4,True,ok,173.27341515828925,8.277833461761475,0.9938855821785556,0.9977153596707904,1851.2453709518036,624.5238527037649,207404.0467529297,632.1888578481671,26,1210.7054340623408,1168.1155700840109,0.8079885410676123,1.8460677024093937,26,-0.006950673948570629,-1.1747042622839283,-7.729579219814013,0.21614083432302778,-8.735218060424813,0.8273878613140369,7.732600582963177,1.0,1.005954941839702,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,2461181.6781244213,117.50145326622858,153637.23175048828,1307.5347366333008,4,True,ok,177.54211607104403,8.553666472434998,0.9864682116721332,1.0222947128428022,1851.9018065870985,623.9284744840153,153637.23175048828,805.5570975430178,17,1211.0639100395297,1167.4351683463015,0.8220303888492508,1.5786843874406709,17,-0.014368044454993067,-1.1573328026143783,-7.07314358451913,-0.3792373854265634,-8.376742083235968,0.14698612360461993,7.083302983900188,0.7407629414941398,0.7507771937425989,0.0,-0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,2461181.678316204,118.3558999975564,216752.25330352783,1831.3599348068235,4,True,ok,170.8034061852944,8.829833418130875,0.9936416083884468,0.9834929477178064,1852.8070034925852,625.9385217266729,216752.25330352783,580.1698451951029,25,1212.1861453639349,1169.7686290017477,0.22088577046950258,0.402154116101713,25,-0.007194647738679394,-1.1399403123264882,-6.167946679032411,1.6308098572310428,-7.2545067588307575,2.480446779050908,6.379898668931106,1.0450724404704321,1.0515539159802068,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,2461181.6785078705,117.64901483589972,197608.60961914065,1679.645255804062,4,True,ok,173.627879885069,9.105833396315576,0.9877070456924684,0.9997563819594468,1853.8798420264045,626.2283938106516,197608.60961914065,696.2275394164851,25,1213.1642351655164,1170.1376945640945,1.0696608422212013,1.5902876631093537,25,-0.013129210434657868,-1.1225583373477679,-5.095108145213089,1.9206819412097502,-6.276416957249239,2.8495123413977126,5.445102949504814,0.9527712342784813,0.9644404208201948,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0035_flat_0p3_late_bias_cal.fits,2461181.678699537,118.49573594174235,216168.37565612793,1824.271345615387,4,True,ok,173.25283466793823,9.381833374500276,0.994815582921988,0.9975968563717472,1853.9799147628576,625.2421550896304,216168.37565612793,576.4641196280683,27,1213.3990389434061,1169.016557253021,0.539271163743474,1.099693485097345,27,-0.006020673205138216,-1.1051763623690478,-4.995035408760032,0.9344432201885411,-6.041613179359501,1.7283750303240595,5.0816889777437995,1.0422572704844026,1.047483698224888,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,2461181.6788909724,118.7307310660291,213440.9463691711,1797.6891446113586,4,True,ok,171.70705415870606,9.657500088214874,0.9967884540104976,0.9886961894383242,1855.595569539936,625.1926241943427,213440.9463691711,614.8827051164839,24,1214.8352251297893,1168.9653174424716,1.0851751946778962,1.857884322042213,24,-0.004047802116628585,-1.087815375778511,-3.37938063168167,0.8849123249008244,-4.6054269929763905,1.6771352197747547,3.493319807367568,1.0291069519170613,1.0322203865023307,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,2461181.67908206,115.2014561985662,216479.81624603271,1879.1413180828097,4,True,ok,168.95275133664174,9.932666569948196,0.9671588845862172,0.972836801959594,1856.9468436787304,625.2413936189765,216479.81624603271,572.1989138722163,28,1216.2637009660657,1168.8817020861788,0.16994482253979803,0.4487115779902566,28,-0.033677371540908996,-1.0704858928853265,-2.0281064928872183,0.933681749534685,-3.1769511566999427,1.5935198634820154,2.2327063299738823,1.0437588833737392,1.0789896481592633,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0038_flat_0p3_late_bias_cal.fits,2461181.6792738424,120.5897972206298,178990.2028274536,1484.2897737026217,4,True,ok,175.5539951545921,10.20883284509182,1.012396002801864,1.01084703188485,1857.7752812991523,624.7275166038282,178990.2028274536,759.1641509319954,24,1217.0069614418387,1168.4465565144337,0.44651692755596184,0.6622850021576429,24,0.011559746674737692,-1.0530934448275937,-1.1996688724652813,0.4198047343863891,-2.4336906809269294,1.1583742917368909,1.271000164663776,0.8630024612811721,0.8522686853204556,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0039_flat_0p3_late_bias_cal.fits,2461181.6794653935,120.52708574893188,227040.60580444336,1883.7309837341309,4,True,ok,,10.484666526317596,1.011869516774521,,1857.918392345078,625.6809514288703,227040.60580444336,545.1740907045007,28,1217.2740267558204,1169.5910451211143,0.33497805064557995,0.5175581744897416,28,0.011033260647394849,-1.0357219429278863,-1.0565578265395743,1.373239559428498,-2.1666253669452544,2.3028628984175157,1.7326573026427947,1.094677800934645,1.081625001700071,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0040_flat_0p3_late_bias_cal.fits,2461181.679657176,118.55096946802456,213038.4981994629,1797.0202956199646,4,True,ok,171.0249727936096,10.760833472013474,0.9952792888284374,0.9847687372444588,1858.9749501716176,625.5002803037524,213038.4981994629,587.3103873358955,24,1218.4647859309207,1169.3468127319147,0.3158749503403471,0.6933995477729946,24,-0.00555696729868882,-1.0183294526399962,0.0,1.1925684343106013,-0.9758661918449434,2.058630509217892,1.1925684343106013,1.0271665453724017,1.0318363381442048,0.0,0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0041_flat_0p3_late_bias_cal.fits,2461181.679848843,119.66188889110016,198913.84814453125,1662.2990827560425,4,True,ok,174.5606230177201,11.036833450198174,1.0046058687653698,1.0051271547881773,1858.2795889060212,626.3976999128325,198913.84814453125,639.2670351760958,24,1217.754184565249,1170.228423020132,1.0144099133458,1.693343780005752,24,0.0037696126382436024,-1.0009474776612761,-0.6953612655963752,2.08998804339069,-1.6864675575166075,2.940240797435081,2.2026296355056694,0.9590644505672911,0.9544803709964341,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0042_flat_0p3_late_bias_cal.fits,2461181.6800405094,120.10807275965976,196983.48907470703,1640.0520343780518,4,True,ok,169.7514248026638,11.312833428382874,1.0083517475665256,0.9774355962044224,1858.7281285777535,624.4196237957163,196983.48907470703,650.5282259563813,27,1217.989749193825,1168.2482565389757,0.314568330368737,0.467784475753465,27,0.0075154914393993355,-0.983565502682556,-0.24682159386406965,0.11191192627450164,-1.4509029289406499,0.9600743162789058,0.27100770918936834,0.9497572113882804,0.9417062732364845,0.0,-0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0043_flat_0p3_late_bias_cal.fits,2461181.6802317128,118.2150312538355,192641.7296447754,1629.587435722351,4,True,ok,173.02966061008678,11.58816620707512,0.9924589631203582,0.9963118110854,1860.093866244015,623.7423407401877,192641.7296447754,667.3130298376335,25,1219.4406521227656,1167.0914433317637,0.659375095396864,1.113779501227781,25,-0.008377293006768038,-0.9662255467103588,1.1189160723974965,-0.5653711292541175,0.0,-0.19673889093314756,1.2536417713459915,0.9288233892285626,0.9356975747352125,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0044_flat_0p3_late_bias_cal.fits,2461181.6804236113,121.58123712747252,228688.0346069336,1880.9484095573423,4,True,ok,174.28456001783724,11.864500120282171,1.020719507956031,1.003537572826234,1861.200366586603,623.6165231832829,228688.0346069336,536.641848311158,27,1220.5273773762829,1167.2001956354989,0.2694882307070595,0.482347480180439,27,0.019883251828904713,-0.9488225411132989,2.225416414985375,-0.6911886861589664,1.0867252535172156,-0.08798658719797459,2.330283248869226,1.1026208899354721,1.080027267297076,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0045_flat_0p3_late_bias_cal.fits,2461181.680614699,118.03867831370724,160770.29280090332,1362.013664484024,4,True,ok,172.8997416176125,12.139666602015495,0.9909784148834162,0.9955637322518056,1861.054256863595,623.3714545638487,160770.29280090332,814.7690700792531,24,1220.4740382624516,1167.2471329382097,0.332651112881881,0.8483869545252324,24,-0.00985784124371003,-0.9314930582201143,2.079306691977308,-0.9362573055931307,1.0333861396859447,-0.04104928448714418,2.2803714744703605,0.7751550431049261,0.782058608625072,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0046_flat_0p3_late_bias_cal.fits,2461181.6808056715,121.01593026257912,210633.095703125,1740.540235042572,4,True,ok,171.45945763373555,12.414666786789894,1.0159735474886835,0.9872705185947124,1861.7111378801492,623.4293240615004,210633.095703125,591.2129845881113,27,1221.120356202848,1167.2881822226968,1.2142755526608402,2.016768536133503,27,0.015137291361557281,-0.9141740484059426,2.736187708531588,-0.878387807941408,1.6797040800822742,0.0,2.873723771948072,1.0155688811320154,0.9994058870099656,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0047_flat_0p3_late_bias_cal.fits,2461181.6809974536,119.91469130583188,217711.7915153503,1815.5556182861328,4,True,ok,171.27681056458792,12.690833061933516,1.006728238651313,0.9862188293547852,1863.3556526006353,622.7031958101727,217711.7915153503,583.4325409758932,29,1222.692624445966,1166.7631364468748,0.12955759103267145,0.3567409290845759,29,0.005891982524186767,-0.89678160034821,4.380702429017674,-1.6045160592691445,3.2519723232003344,-0.5250457758220364,4.6653001571232195,1.0496988603828918,1.04247918926436,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0048_flat_0p3_late_bias_cal.fits,2461181.6811891203,120.71972059276398,143570.20705413818,1189.285448551178,4,True,ok,173.16831648414788,12.966833040118216,1.0134867576223447,0.9971101972379032,1862.9140281749349,623.3984824692023,143570.20705413818,885.6994623061619,17,1440.99196131497,1090.2954916577853,0.8393657595085103,1.320220223539367,17,0.012650501495218514,-0.8793996253694899,3.939078003317263,-0.9092294002394965,221.55130919220437,-76.99269056491153,4.042651805248356,0.6922247145214402,0.6828792892502501,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0049_flat_0p3_late_bias_cal.fits,2461181.68138044,118.71350722165316,215837.9758834839,1818.1416835784912,4,True,ok,174.48566744079997,13.242333456873894,0.9966438534588674,1.00469555753295,1864.389319460398,622.9045335283035,215837.9758834839,583.0460882399734,27,1223.8355498808146,1166.693499140453,0.5324954583544861,1.0771781436412926,27,-0.004192402668258821,-0.8620491118579653,5.414369288780335,-1.4031783411383003,4.394897758048955,-0.5946830822438187,5.593237367779711,1.040664245768556,1.0439640896563993,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0050_flat_0p3_late_bias_cal.fits,2461181.6815721067,122.58032870172232,233171.63018798828,1902.1945254802704,4,True,ok,175.81247275902123,13.518333435058594,1.029107251691539,1.0123353564257744,1866.3701661034547,623.6357837299842,233171.63018798828,537.9382635341184,28,1225.7019443990507,1167.5007314535924,0.16864138888309724,0.4595154803209136,28,0.028270995564412704,-0.8446671368792452,7.395215931837129,-0.671928139457691,6.261292276285076,0.21254923089554723,7.425678831130037,1.12423857604743,1.0922266367238629,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0051_flat_0p3_late_bias_cal.fits,2461181.6817636574,118.90144548198292,217706.64297485352,1830.983989238739,4,True,ok,172.8144889677622,13.794166445732117,0.9982216647490154,0.995072844032568,1865.8659634698904,624.3077118694418,217706.64297485352,573.3186623318303,28,1225.459671155399,1168.3145711824673,0.3173629133939927,0.5802125687350692,28,-0.00261459137811082,-0.8272956772096952,6.89101329827281,0.0,6.019019032633423,1.0263889597704292,6.89101329827281,1.0496740366604167,1.0513380506951795,0.0,0.0,0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0052_flat_0p3_late_bias_cal.fits,2461181.681955324,116.38870566876594,205164.5902290344,1762.7534308433533,4,True,ok,176.2231307620307,14.070166423916817,0.9771262835342374,1.0146999418805025,1865.0588553233824,623.997471819856,205164.5902290344,592.2422017788185,25,1224.4277442999696,1168.033522893058,0.6387300239948681,1.1825386570424454,25,-0.023709972592888873,-0.8099137022309751,6.083905151764839,-0.3102400495859001,4.9870921772039765,0.7453406703612018,6.091810140183114,0.9892024453767624,1.0121605468596202,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0053_flat_0p3_late_bias_cal.fits,2461181.682147222,120.68158334110888,216429.93557929993,1793.3965530395508,4,True,ok,173.19909205138293,14.346499666571615,1.013166581272244,0.997287404203582,1866.8377426253485,623.7426887724816,216429.93557929993,583.3786639541779,26,1226.1907692868176,1167.7602212445654,0.31824750656754225,0.4677100746971881,26,0.012330325145117671,-0.7925107388640724,7.86279245373089,-0.5650230969602035,6.7501171640519715,0.47203902186856794,7.883067694149653,1.0435183834051336,1.0297556107959023,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0054_flat_0p3_late_bias_cal.fits,2461181.6823388888,119.52797126977404,220528.567987442,1844.9954905509949,4,True,ok,174.39407259228935,14.622499644756315,1.0034815807438282,1.0041681506763225,1867.025827284963,623.7299455466127,220528.567987442,562.5309060046732,27,1226.4339631277799,1167.6718286197536,0.6125308236214686,0.90191319180744,27,0.0026453246167019717,-0.7751287638853523,8.05087711334545,-0.5777663228291203,6.99331100501422,0.38364639705673653,8.071582014573417,1.0632799670015451,1.059383355604189,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0055_flat_0p3_late_bias_cal.fits,2461181.682530903,118.44652288919856,177449.37664031982,1498.1391797065735,4,True,ok,174.73997872415944,14.898999854922296,0.9944024211219904,1.0061598922279955,1867.3121472607288,622.1887638699909,177449.37664031982,729.3966969842973,24,1226.6815002717226,1165.8400522830048,0.6884186634871201,1.297565505798713,24,-0.006433835005135835,-0.7577152852092792,8.337197089111214,-2.1189479994509384,7.240848148956957,-1.4481299396920804,8.602255281439957,0.8555733575039961,0.8602209162504129,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0056_flat_0p3_late_bias_cal.fits,2461181.6827226854,120.26309196531152,245853.3204345703,2044.295688867569,4,True,ok,,15.175166800618172,1.009653191202526,,1868.8053440339784,623.3806248545446,245853.3204345703,490.20060032815735,28,1228.169068651493,1167.2425733578605,0.20954118297873006,0.5843693189545633,28,0.008816935075399712,-0.7403227949213892,9.83039386236078,-0.9270870148972108,8.728416528727394,-0.0456088648363675,9.874013055608723,1.185383430475893,1.173820119242098,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0057_flat_0p3_late_bias_cal.fits,2461181.682914352,116.9105227527438,197210.2832183838,1686.848014831543,4,True,ok,174.63517334892614,15.451166778802872,0.9815071311862684,1.0055564186221293,1869.5549333550384,621.9913931135951,197210.2832183838,653.8039538081558,25,1229.030588801764,1165.8897713948427,0.46271586248623553,0.733917768362142,25,-0.01932912494085781,-0.7229408199426691,10.579983183420836,-2.316318755846737,9.589936678998356,-1.3984108278541498,10.830576011466567,0.9508507008704163,0.9685761940875118,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0058_flat_0p3_late_bias_cal.fits,2461181.68310625,118.64166716795329,193859.68438339233,1633.9932589530945,4,True,ok,174.74312716907468,15.727500021457672,0.9960407296052484,1.0061780211016496,1870.9673536289724,622.7667043623134,193859.68438339233,684.6519033646763,24,1230.496936940198,1166.7469440380228,0.9058169751610061,1.6505372580151925,24,-0.004795526521877869,-0.7055378565757663,11.99240345735484,-1.5410075071284837,11.05628481743247,-0.5412381846740573,12.091006774499908,0.9346957661550737,0.9382273672589818,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0059_flat_0p3_late_bias_cal.fits,2461181.683298148,119.11326880676198,232460.90953826904,1951.5954172611237,4,True,ok,171.79493187869755,16.003833264112473,1.0,0.989202192918017,1871.655361654679,622.4731518883931,232460.90953826904,529.8054479064582,29,1231.141802770763,1166.3598173043492,0.3248397335944365,0.7453354644340247,29,-0.0008362561271262337,-0.6881348932088635,12.680411483061334,-1.8345599810487556,11.701150647997338,-0.9283649183475973,12.812433246804424,1.1208118316764974,1.1205922792268754,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0060_flat_0p3_late_bias_cal.fits,2461181.683489236,120.4355166071331,201666.83404541016,1674.4797525405884,4,True,ok,167.87203156359462,16.278999745845795,1.0111007599205106,0.9666139736273652,1871.696843998604,622.5420705749257,201666.83404541016,664.1229258004117,26,1231.1693649236774,1166.4695683649315,0.5064145907428443,0.8423261084266004,26,0.010264503793384394,-0.6708054103156791,12.721893826986388,-1.765641294516172,11.728712800911808,-0.8186138577652855,12.84383399635853,0.9723379905197608,0.9614744253970793,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0061_flat_0p3_late_bias_cal.fits,2461181.683680787,117.35757965613078,210210.9133338928,1791.2001419067385,4,True,ok,174.74111023654294,16.55483342707157,0.98526033943809,1.006166407522241,1872.3136162139117,621.087904393853,210210.9133338928,595.0446662358028,27,1231.5807099798535,1164.9322291904127,0.6018661746942995,0.8597038382063527,27,-0.01557591668903624,-0.6534339084159717,13.338666042294108,-3.219807475588823,12.140057857087868,-2.3559530322841056,13.72177728895596,1.0135333260122297,1.0284944470651063,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0062_flat_0p3_late_bias_cal.fits,2461181.683872454,118.86972739844148,218861.63068008423,1841.188967704773,4,True,ok,175.91433255753873,16.83083340525627,0.997955379692286,1.0129218692813158,1872.95618806119,620.7696485594145,218861.63068008423,574.9047157802084,27,1232.2654345120568,1164.6264815395748,0.46817622512584145,0.7139865860123696,27,-0.0028808764348402516,-0.6360519334372516,13.981237889572412,-3.5380633100273826,12.824782389291158,-2.661700683122035,14.42195912178984,1.0552428176138886,1.0571976771206006,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0063_flat_0p3_late_bias_cal.fits,2461181.6840641205,119.937328739026,192489.86711883545,1604.9204125404358,4,True,ok,173.24061449925676,17.10683338344097,1.0069182882857566,0.99752649214432,1873.8607022340063,618.8600585746583,192489.86711883545,733.2895515715871,22,1233.3577227906849,1162.8976864982192,0.35993222448934536,0.706342119901482,22,0.006082032158630346,-0.6186699584585316,14.885752062388747,-5.447653294783549,13.917070667919234,-4.39049572447766,15.851263069013678,0.9280911830430156,0.9215339445664366,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0064_flat_0p3_late_bias_cal.fits,2461181.684255671,120.9148323534734,217331.67095947263,1797.394634962082,4,True,ok,177.69687634358692,17.382666394114494,1.0151247931045708,1.023185828775629,1875.3894938920955,619.2592507228435,217331.67095947263,581.9959189552071,25,1235.0081252732984,1163.3046238709526,0.8133923981684186,1.6897012891555756,25,0.014288536977444588,-0.6012984987889816,16.414543720477923,-5.048461146598356,15.567473150532805,-3.98355835174425,17.17335743237747,1.047866106577801,1.0320512811456475,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0065_flat_0p3_late_bias_cal.fits,2461181.684446991,119.89564454415432,211296.21283721924,1762.334350347519,4,True,ok,177.6947264302711,17.65816681087017,1.0065683340338982,1.0231734494874665,1875.6300889271956,619.0690397917135,211296.21283721924,613.3891237115135,27,1235.2392441613438,1163.1348210193064,0.8722256039852083,1.6484854458054343,27,0.005732077906771993,-0.5839479852774571,16.655138755578037,-5.238672077728324,15.798592038578136,-4.153361203390432,17.459591407175825,1.018766104833654,1.011919913804299,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0066_flat_0p3_late_bias_cal.fits,2461181.684639352,120.23702666921892,184285.02447509769,1532.6811513900757,4,True,ok,174.25981270466002,17.935166582465172,1.009434363389691,1.003395076792177,1875.8593721661432,620.4191557793923,184285.02447509769,720.3448981299749,23,1235.3687633752995,1164.68842194359,0.5710358222063066,0.9292921910818512,23,0.008598107262564714,-0.5665030451341887,16.88442199452561,-3.8885560900495193,15.928111252533881,-2.599760279106931,17.32641262797009,0.888531479304391,0.8800546719742954,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0067_flat_0p3_late_bias_cal.fits,2461181.6848310186,116.66327048657732,227276.5429058075,1948.1413640975952,4,True,ok,169.4766101565938,18.211166560649872,0.9794313568527844,0.975853202314419,1877.2975541502,621.2477774509027,227276.5429058075,567.9524821609442,28,1236.7853978447529,1165.2513692510897,0.487137550577901,1.0116035495717346,28,-0.02140489927434186,-0.5491210701554686,18.322603978582492,-3.0599344185391146,17.344745721987238,-2.0368129716071053,18.576356348911034,1.0958153732484832,1.118608986341037,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0068_flat_0p3_late_bias_cal.fits,2461181.6850228007,118.9224063862296,226374.03174209595,1903.543988227844,4,True,ok,174.28698872186968,18.487332835793495,0.9983976393021166,1.003551557402662,1878.9840481273409,620.6721690904582,226374.03174209595,554.9100125767316,27,1238.360108851605,1164.6613205185897,0.6165985146663109,0.9150366392683914,27,-0.0024386168250096762,-0.5317286220977357,20.00909795572329,-3.6355427789836767,18.91945672883935,-2.626861704107114,20.336695215780523,1.0914639096302894,1.0930014886848074,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0069_flat_0p3_late_bias_cal.fits,2461181.685213773,120.17021899589132,224703.19215011597,1869.8742003440857,4,True,ok,168.8416139907237,18.762333020567898,1.0088734882328183,0.9721968686094364,1879.8279548004896,620.526114159961,224703.19215011597,561.9033116664598,27,1239.2497664682123,1164.6268963450984,0.5970215670874974,1.1400911423989506,27,0.008037232105692071,-0.5144096122835639,20.853004628871986,-3.7815977094808204,19.809114345446687,-2.6612858775984023,21.193118772094564,1.0834079453512009,1.073668534727221,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0070_flat_0p3_late_bias_cal.fits,2461181.685405671,119.38096539887964,205259.9503326416,1719.3691611289978,4,True,ok,173.15994174378667,19.038666263222694,1.0022474120205025,0.9970619751428752,1879.793665837265,620.8442272874411,205259.9503326416,636.2480541992622,26,1239.282673722656,1165.065603427301,0.5121472323288179,1.0107505659571991,26,0.0014111558933762591,-0.49700664891666124,20.81871566564746,-3.463484582000774,19.84202159989036,-2.222578795395748,21.104848907699672,0.9896622247547453,0.9872496061739574,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0071_flat_0p3_late_bias_cal.fits,2461181.6855980325,118.15203882773396,234139.21131896973,1981.6772832870483,4,True,ok,173.51690635839617,19.31566670536995,0.9919301183767576,0.9991173918871546,1881.1954526343077,620.8515212792871,234139.21131896973,525.6491333268727,28,1240.8253026692992,1165.051456546872,0.538144231206027,0.9868585418414382,28,-0.008906137750368637,-0.4795616665432355,22.220502462690092,-3.4561905901547334,21.38465054653352,-2.2367256758248004,22.487685142981938,1.1289037749484625,1.1378650738415996,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0072_flat_0p3_late_bias_cal.fits,2461181.6857905095,120.66253676974657,221500.51607322693,1835.7024641036987,4,True,ok,171.7017388259635,19.592833444476128,1.0130066782525964,0.9886655835365812,1881.7911595751032,620.4401051169779,221500.51607322693,556.1311872822494,24,1241.4124741722003,1164.7164187261208,0.8261855857120222,1.3027049756553315,24,0.012170422125470148,-0.4621062110907971,22.816209403485573,-3.8676067524639848,21.97182204943465,-2.571763496576068,23.141689513417305,1.0679662212043994,1.0540473655750127,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0073_flat_0p3_late_bias_cal.fits,2461181.68598206,120.96757053423217,194727.6637039185,1609.750967502594,4,True,ok,174.21981232239258,19.86866645514965,1.0155675496613097,1.0031647529669994,1882.575141211286,620.6188571794829,194727.6637039185,645.4708577889655,24,1242.0464145952167,1164.6001571510637,0.1941242375516441,0.6469139520177578,24,0.014731293534183454,-0.444734751421247,23.600191039668516,-3.68885468995893,22.605762472451033,-2.688025071633092,23.88674666070041,0.9388807342601566,0.9243076150450096,0.0,0.0,-0.0,-0.0
