file,jd,minutes,object_id,role,x,y,pred_x,pred_y,match_dist,flux,flux_err,flux_rate,flux_rate_err,flag,n_sources
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,gaia_774287774887292672_src5,comparison,2073.854185339649,1096.7899479332027,2073.3210284701895,1097.7203606544654,1.0723451307015661,10800.621932983398,114.9310091523476,1350.0777416229248,14.36637614404345,ok,31
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,gaia_774289488578357504_src6,comparison,980.373758489484,1116.9283322920955,977.9092339529582,1116.536176765559,2.495529432431289,9510.052108764648,107.79959514675005,1188.756513595581,13.474949393343756,ok,31
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,gaia_774288805679445888_src7,comparison,1985.0916805730608,1367.7845033263854,1983.6842309735575,1369.2007376308388,1.9966556989757702,8661.804885864258,104.04175011503261,1082.7256107330322,13.005218764379077,ok,31
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,gaia_774290626745586944_src8,comparison,1110.268424591291,1450.0527834849488,1108.6846243665977,1450.8447204942959,1.7707589837445556,2987.0293502807617,67.64423512738944,373.3786687850952,8.45552939092368,ok,31
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,HD_103405,comparison,1196.298894541349,167.43740853566533,1195.2753776695695,165.46186588760378,2.2249394466203727,124224.24890136719,467.77767692246505,15528.031112670898,58.47220961530813,ok,31
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,TYC_3452_787_1,comparison,403.51255542771355,771.9617572958631,399.77336794017947,769.8569603466348,4.290884904586969,161843.6934814453,572.9441303154674,20230.461685180664,71.61801628943343,ok,31
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,HD_103187,comparison,107.5868556472451,1531.1974883058233,101.79500945090467,1530.5016074883379,5.833500876335521,618019.216003418,1724.8065446573144,77252.40200042725,215.6008180821643,ok,31
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,target,target,1968.1473349178752,649.3377915309903,1968.1473349178752,649.3377915309903,0.0,2059983.097290039,3651.146408580975,257497.88716125488,456.39330107262185,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,DN_UMa,check,1893.4382838282945,703.9459935469126,1893.4382838282945,703.9459935469126,0.0,2995874.5317993164,6974.274039879846,374484.31647491455,871.7842549849807,saturated,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774272862760870784_src1,comparison,638.9903945070098,275.4884825607104,636.3726851149279,273.8593964501626,3.0832327218316804,31422.515686035156,189.53684683136956,3927.8144607543945,23.692105853921195,ok,33
