raw_file,reduced_file,flat,exptime,jd,max_adu_raw,max_adu_cal
light_V_8s_2026_05_20-0004.fit,light_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6727600694,37055.0,36383.89117955421
light_V_8s_2026_05_20-0005.fit,light_V_8s_2026_05_20-0005_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6729527777,44955.0,44178.00814517635
light_V_8s_2026_05_20-0006.fit,light_V_8s_2026_05_20-0006_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6731434027,44264.0,43617.20221622973
light_V_8s_2026_05_20-0007.fit,light_V_8s_2026_05_20-0007_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6733350693,46261.0,45422.229517360654
light_V_8s_2026_05_20-0008.fit,light_V_8s_2026_05_20-0008_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6735259257,33620.0,32833.13346737123
light_V_8s_2026_05_20-0009.fit,light_V_8s_2026_05_20-0009_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6737177083,47288.0,46712.63074051098
light_V_8s_2026_05_20-0010.fit,light_V_8s_2026_05_20-0010_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6739096064,38652.0,37893.21225264004
light_V_8s_2026_05_20-0011.fit,light_V_8s_2026_05_20-0011_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.67410081,53076.0,52214.32118917507
light_V_8s_2026_05_20-0012.fit,light_V_8s_2026_05_20-0012_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.674292361,38129.0,37435.44028667435
light_V_8s_2026_05_20-0013.fit,light_V_8s_2026_05_20-0013_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6744832178,44007.0,43235.60378331362
light_V_8s_2026_05_20-0014.fit,light_V_8s_2026_05_20-0014_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.674675,35158.0,34433.04853908948
light_V_8s_2026_05_20-0015.fit,light_V_8s_2026_05_20-0015_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6748667825,38648.0,37900.69648026456
light_V_8s_2026_05_20-0016.fit,light_V_8s_2026_05_20-0016_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.675058449,44498.0,43867.57466413486
