raw_file,reduced_file,flat,exptime,jd,max_adu_raw,max_adu_cal
light_V0399_V_8s_2026_05_20-0047.fit,light_V0399_V_8s_2026_05_20-0047_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6978716436,56611.0,56108.0
light_V0399_V_8s_2026_05_20-0048.fit,light_V0399_V_8s_2026_05_20-0048_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6980633102,55876.0,55157.80339436451
light_V0399_V_8s_2026_05_20-0049.fit,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.698254977,56733.0,56011.45741085186
light_V0399_V_8s_2026_05_20-0050.fit,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.698446412,46107.0,45374.6462566967
light_V0399_V_8s_2026_05_20-0051.fit,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.698638773,57895.0,57112.157635870026
light_V0399_V_8s_2026_05_20-0052.fit,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6988304397,56047.0,55166.57564747521
light_V0399_V_8s_2026_05_20-0053.fit,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6990222223,57121.0,56299.0221887589
light_V0399_V_8s_2026_05_20-0054.fit,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.699213773,60518.0,59806.15703605922
light_V0399_V_8s_2026_05_20-0055.fit,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.699405208,60913.0,59787.917172119975
light_V0399_V_8s_2026_05_20-0056.fit,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.699596991,63126.0,62276.82002380964
light_V0399_V_8s_2026_05_20-0057.fit,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.699788773,65024.0,64047.31780015487
light_V0399_V_8s_2026_05_20-0058.fit,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6999804396,54163.0,53344.46504935219
light_V0399_V_8s_2026_05_20-0059.fit,light_V0399_V_8s_2026_05_20-0059_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7001721063,60586.0,60159.17285861153
light_V0399_V_8s_2026_05_20-0060.fit,light_V0399_V_8s_2026_05_20-0060_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7003641203,49151.0,48578.31680717015
light_V0399_V_8s_2026_05_20-0061.fit,light_V0399_V_8s_2026_05_20-0061_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.70055544,60376.0,59445.12251455441
light_V0399_V_8s_2026_05_20-0062.fit,light_V0399_V_8s_2026_05_20-0062_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.700747222,55324.0,54429.22621833526
light_V0399_V_8s_2026_05_20-0063.fit,light_V0399_V_8s_2026_05_20-0063_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.70093831,55900.0,55001.109881562144
light_V0399_V_8s_2026_05_20-0064.fit,light_V0399_V_8s_2026_05_20-0064_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7011302086,55338.0,54628.66604626063
light_V0399_V_8s_2026_05_20-0065.fit,light_V0399_V_8s_2026_05_20-0065_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7013217593,62000.0,61036.916544377724
light_V0399_V_8s_2026_05_20-0066.fit,light_V0399_V_8s_2026_05_20-0066_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.701513542,57731.0,56219.35664815881
light_V0399_V_8s_2026_05_20-0067.fit,light_V0399_V_8s_2026_05_20-0067_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.70170544,65535.0,64747.911848940734
light_V0399_V_8s_2026_05_20-0068.fit,light_V0399_V_8s_2026_05_20-0068_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7018971066,63764.0,62761.1126892967
light_V0399_V_8s_2026_05_20-0069.fit,light_V0399_V_8s_2026_05_20-0069_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7020890047,50585.0,49665.34519409808
light_V0399_V_8s_2026_05_20-0070.fit,light_V0399_V_8s_2026_05_20-0070_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.702280787,47722.0,46963.63766554637
light_V0399_V_8s_2026_05_20-0071.fit,light_V0399_V_8s_2026_05_20-0071_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7024725694,62407.0,61569.5298913617
light_V0399_V_8s_2026_05_20-0072.fit,light_V0399_V_8s_2026_05_20-0072_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7026641206,62450.0,60927.61628946374
light_V0399_V_8s_2026_05_20-0073.fit,light_V0399_V_8s_2026_05_20-0073_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7028560187,64861.0,63305.286079818194
light_V0399_V_8s_2026_05_20-0074.fit,light_V0399_V_8s_2026_05_20-0074_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7030475694,43606.0,42800.0336674956
light_V0399_V_8s_2026_05_20-0075.fit,light_V0399_V_8s_2026_05_20-0075_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7032395834,65446.0,64487.02580934758
light_V0399_V_8s_2026_05_20-0076.fit,light_V0399_V_8s_2026_05_20-0076_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.703431134,51015.0,50392.503706022595
light_V0399_V_8s_2026_05_20-0077.fit,light_V0399_V_8s_2026_05_20-0077_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.703622338,65138.0,64668.25854967846
light_V0399_V_8s_2026_05_20-0078.fit,light_V0399_V_8s_2026_05_20-0078_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.703814236,57095.0,56621.24444739701
light_V0399_V_8s_2026_05_20-0079.fit,light_V0399_V_8s_2026_05_20-0079_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7040060186,65535.0,65083.01989970928
light_V0399_V_8s_2026_05_20-0080.fit,light_V0399_V_8s_2026_05_20-0080_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7041976852,65483.0,64750.34768706828
light_V0399_V_8s_2026_05_20-0081.fit,light_V0399_V_8s_2026_05_20-0081_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.704389352,61857.0,61157.86865347436
light_V0399_V_8s_2026_05_20-0082.fit,light_V0399_V_8s_2026_05_20-0082_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.704580671,65535.0,64701.01099582988
light_V0399_V_8s_2026_05_20-0083.fit,light_V0399_V_8s_2026_05_20-0083_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.704772338,59218.0,58432.82889933399
light_V0399_V_8s_2026_05_20-0084.fit,light_V0399_V_8s_2026_05_20-0084_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.704964236,52954.0,52124.11081626154
light_V0399_V_8s_2026_05_20-0085.fit,light_V0399_V_8s_2026_05_20-0085_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7051554397,65368.0,64070.50842795558
light_V0399_V_8s_2026_05_20-0086.fit,light_V0399_V_8s_2026_05_20-0086_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.705346875,56187.0,55336.96186331448
light_V0399_V_8s_2026_05_20-0087.fit,light_V0399_V_8s_2026_05_20-0087_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.705539352,51763.0,50995.699330985124
light_V0399_V_8s_2026_05_20-0088.fit,light_V0399_V_8s_2026_05_20-0088_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7057315973,65535.0,64728.547868644564
light_V0399_V_8s_2026_05_20-0089.fit,light_V0399_V_8s_2026_05_20-0089_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.705923148,57440.0,56643.31808797392
light_V0399_V_8s_2026_05_20-0090.fit,light_V0399_V_8s_2026_05_20-0090_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7061149306,64490.0,63713.245554611916
light_V0399_V_8s_2026_05_20-0091.fit,light_V0399_V_8s_2026_05_20-0091_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.706306713,65535.0,64536.280526140894
light_V0399_V_8s_2026_05_20-0092.fit,light_V0399_V_8s_2026_05_20-0092_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.706498958,55051.0,54563.55547033635
light_V0399_V_8s_2026_05_20-0093.fit,light_V0399_V_8s_2026_05_20-0093_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7066908563,65535.0,65050.54519591761
light_V0399_V_8s_2026_05_20-0094.fit,light_V0399_V_8s_2026_05_20-0094_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.706882639,53167.0,52548.90965536437
light_V0399_V_8s_2026_05_20-0095.fit,light_V0399_V_8s_2026_05_20-0095_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7070737267,65535.0,65050.54519591761
light_V0399_V_8s_2026_05_20-0096.fit,light_V0399_V_8s_2026_05_20-0096_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7072653933,65535.0,65050.54519591761
light_V0399_V_8s_2026_05_20-0097.fit,light_V0399_V_8s_2026_05_20-0097_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.707456597,65535.0,64713.509110581836
light_V0399_V_8s_2026_05_20-0098.fit,light_V0399_V_8s_2026_05_20-0098_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7076488426,59466.0,58916.81391426323
light_V0399_V_8s_2026_05_20-0099.fit,light_V0399_V_8s_2026_05_20-0099_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.707839815,65535.0,65050.54519591761
light_V0399_V_8s_2026_05_20-0100.fit,light_V0399_V_8s_2026_05_20-0100_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7080314816,54239.0,53403.58539716993
light_V0399_V_8s_2026_05_20-0101.fit,light_V0399_V_8s_2026_05_20-0101_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7082226854,65535.0,64958.93143234844
light_V0399_V_8s_2026_05_20-0102.fit,light_V0399_V_8s_2026_05_20-0102_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7084144675,55745.0,55007.7911951092
light_V0399_V_8s_2026_05_20-0103.fit,light_V0399_V_8s_2026_05_20-0103_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7086069444,64709.0,63617.60904004984
light_V0399_V_8s_2026_05_20-0104.fit,light_V0399_V_8s_2026_05_20-0104_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.708799537,50165.0,49552.40855639677
light_V0399_V_8s_2026_05_20-0105.fit,light_V0399_V_8s_2026_05_20-0105_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7089913194,52925.0,51895.83097417383
light_V0399_V_8s_2026_05_20-0106.fit,light_V0399_V_8s_2026_05_20-0106_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.709182986,65535.0,64979.11121816466
light_V0399_V_8s_2026_05_20-0107.fit,light_V0399_V_8s_2026_05_20-0107_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7093744213,65535.0,65316.38463801208
light_V0399_V_8s_2026_05_20-0108.fit,light_V0399_V_8s_2026_05_20-0108_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7095659724,65535.0,65255.22312057692
light_V0399_V_8s_2026_05_20-0109.fit,light_V0399_V_8s_2026_05_20-0109_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.7097577546,65535.0,65131.80092160055
light_V_8s_2026_05_20-0001.fit,light_V_8s_2026_05_20-0001_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.672184375,42070.0,41186.42472902942
light_V_8s_2026_05_20-0002.fit,light_V_8s_2026_05_20-0002_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.672376852,38089.0,37318.387586300276
light_V_8s_2026_05_20-0003.fit,light_V_8s_2026_05_20-0003_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6725682872,48598.0,48263.53615816607
light_V_8s_2026_05_20-0004.fit,light_V_8s_2026_05_20-0004_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6727600694,37055.0,36279.93507696483
light_V_8s_2026_05_20-0005.fit,light_V_8s_2026_05_20-0005_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6729527777,44955.0,44396.048253624765
light_V_8s_2026_05_20-0006.fit,light_V_8s_2026_05_20-0006_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6731434027,44264.0,43393.98997487987
light_V_8s_2026_05_20-0007.fit,light_V_8s_2026_05_20-0007_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6733350693,46261.0,45499.59301192898
light_V_8s_2026_05_20-0008.fit,light_V_8s_2026_05_20-0008_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6735259257,33620.0,33171.006850492675
light_V_8s_2026_05_20-0009.fit,light_V_8s_2026_05_20-0009_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6737177083,47288.0,46608.95670601447
light_V_8s_2026_05_20-0010.fit,light_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6739096064,38652.0,38045.968571182304
light_V_8s_2026_05_20-0011.fit,light_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.67410081,53076.0,52357.58187746772
light_V_8s_2026_05_20-0012.fit,light_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.674292361,38129.0,37572.44925554998
light_V_8s_2026_05_20-0013.fit,light_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6744832178,44007.0,43266.164525639484
light_V_8s_2026_05_20-0014.fit,light_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.674675,35158.0,34344.160384077986
light_V_8s_2026_05_20-0015.fit,light_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6748667825,38648.0,37802.85666860928
light_V_8s_2026_05_20-0016.fit,light_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.675058449,44498.0,43745.59309774722
light_V_8s_2026_05_20-0017.fit,light_V_8s_2026_05_20-0017_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6752502313,48215.0,47745.481521642185
light_V_8s_2026_05_20-0018.fit,light_V_8s_2026_05_20-0018_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.67544213,27659.0,26912.423009378785
light_V_8s_2026_05_20-0019.fit,light_V_8s_2026_05_20-0019_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6756346063,54296.0,53488.048403389395
light_V_8s_2026_05_20-0020.fit,light_V_8s_2026_05_20-0020_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6758256946,44102.0,43160.15641078411
light_V_8s_2026_05_20-0021.fit,light_V_8s_2026_05_20-0021_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.676017361,46552.0,45723.150776893584
light_V_8s_2026_05_20-0022.fit,light_V_8s_2026_05_20-0022_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.676209028,47795.0,47177.686200890625
light_V_8s_2026_05_20-0023.fit,light_V_8s_2026_05_20-0023_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6764001157,54778.0,53852.83668749692
light_V_8s_2026_05_20-0024.fit,light_V_8s_2026_05_20-0024_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6765917824,34011.0,33208.43948377057
light_V_8s_2026_05_20-0025.fit,light_V_8s_2026_05_20-0025_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.676783449,54629.0,53789.665519280636
light_V_8s_2026_05_20-0026.fit,light_V_8s_2026_05_20-0026_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6769761574,54807.0,54166.03042283532
light_V_8s_2026_05_20-0027.fit,light_V_8s_2026_05_20-0027_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6771674766,45919.0,45312.665657279045
light_V_8s_2026_05_20-0028.fit,light_V_8s_2026_05_20-0028_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.677359375,37729.0,36861.84894492903
light_V_8s_2026_05_20-0029.fit,light_V_8s_2026_05_20-0029_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.677550463,56727.0,56211.98512347622
light_V_8s_2026_05_20-0030.fit,light_V_8s_2026_05_20-0030_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.677741667,42362.0,41850.05487485044
light_V_8s_2026_05_20-0031.fit,light_V_8s_2026_05_20-0031_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6779328706,46284.0,45475.36209429634
light_V_8s_2026_05_20-0032.fit,light_V_8s_2026_05_20-0032_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6781244213,33102.0,32364.736071092713
light_V_8s_2026_05_20-0033.fit,light_V_8s_2026_05_20-0033_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.678316204,52870.0,51777.60647618136
light_V_8s_2026_05_20-0034.fit,light_V_8s_2026_05_20-0034_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6785078705,48556.0,47671.496734694454
light_V_8s_2026_05_20-0035.fit,light_V_8s_2026_05_20-0035_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.678699537,52646.0,51729.109771506664
light_V_8s_2026_05_20-0036.fit,light_V_8s_2026_05_20-0036_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6788909724,49941.0,48905.75140169767
light_V_8s_2026_05_20-0037.fit,light_V_8s_2026_05_20-0037_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.67908206,51446.0,50683.93437441849
light_V_8s_2026_05_20-0038.fit,light_V_8s_2026_05_20-0038_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6792738424,41249.0,40500.662375615015
light_V_8s_2026_05_20-0039.fit,light_V_8s_2026_05_20-0039_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.6794653935,59296.0,58467.99226577839
light_V_8s_2026_05_20-0040.fit,light_V_8s_2026_05_20-0040_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.679657176,50729.0,50058.32749866753
light_V_8s_2026_05_20-0041.fit,light_V_8s_2026_05_20-0041_flat_6s_masked_cal.fits,flat_6s_masked,8.0,2461181.679848843,46536.0,46052.61246320827
