flat,n_comp,subset,HD_N,HD_scatter_pct,HD_chi2_red,HD_p_constant,DN_N,DN_scatter_pct,DN_chi2_red,DN_p_constant,V0399_N,V0399_scatter_pct,V0399_chi2_red,V0399_p_constant
flat_6s_masked,5,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.148930305408576,0.7683785812168547,0.9647265287521395,64,2.334944617834618,0.7949134239100133,0.8810440024391847,107,1.99433416106831,0.6434069161130581,0.9983770624594985
flat_6s_masked,5,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.148930305408576,0.7683785812168547,0.9647265287521395,64,2.334944617834618,0.7949134239100133,0.8810440024391847,107,1.99433416106831,0.6434069161130581,0.9983770624594985
flat_6s_masked,5,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.148930305408576,0.7683785812168547,0.9647265287521395,64,2.334944617834618,0.7949134239100133,0.8810440024391847,107,1.99433416106831,0.6434069161130581,0.9983770624594985
flat_6s_masked,5,gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405|TYC_3452_787_1,109,2.148930305408576,0.7683785812168547,0.9647265287521395,64,2.334944617834618,0.7949134239100133,0.8810440024391847,107,1.99433416106831,0.6434069161130581,0.9983770624594985
flat_6s_masked_clipmean,3,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774289488578357504_src6|gaia_774288805679445888_src7|HD_103405,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774289488578357504_src6|gaia_774288805679445888_src7|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774289488578357504_src6|gaia_774290626745586944_src8|HD_103405,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,3,gaia_774289488578357504_src6|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774272862760870784_src1|gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774289041901756032_src4|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_6s_masked_clipmean,5,gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405|TYC_3452_787_1,109,2.230730383582312,0.8012114231372884,0.9363032147464703,64,2.327483528332483,0.8357302022823102,0.8205921814959262,106,1.8479598976624305,0.6057972880687468,0.9995237908165104
flat_0p3_late_bias,3,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774289488578357504_src6|gaia_774288805679445888_src7|HD_103405,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774289488578357504_src6|gaia_774288805679445888_src7|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774289488578357504_src6|gaia_774290626745586944_src8|HD_103405,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,3,gaia_774289488578357504_src6|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774272862760870784_src1|gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774289041901756032_src4|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_late_bias,5,gaia_774289488578357504_src6|gaia_774288805679445888_src7|gaia_774290626745586944_src8|HD_103405|TYC_3452_787_1,109,2.2367571844674945,0.8153830319705463,0.9198931714016506,64,2.2718694765294796,0.8788928937164567,0.7418995016294272,107,1.867825376068773,0.6627588751815845,0.9970690714158202
flat_0p3_early_bias,3,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774288805679445888_src7,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
flat_0p3_early_bias,3,gaia_774289488578357504_src6|gaia_774288805679445888_src7|HD_103405,109,2.23177344285647,0.8167251383695666,0.9181980119066382,64,2.2694911561761058,0.8795062704661307,0.7406864073067201,107,1.8770043505289293,0.6568311616874407,0.9975428488300957
