flat,file,jd,object_id,role,flux_rate,flag,x,y,match_dist
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,target,target,276574.263671875,ok,1968.251007322591,649.517262285192,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,DN_UMa,check,389216.1194190979,saturated,1893.5382388627402,704.1479131016476,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774272862760870784_src1,comparison,4196.471808433533,ok,638.9653999909092,275.7103272941903,3.169339585720234
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774271076054448768_src2,comparison,2834.9401636123657,ok,1545.8538044942889,338.53337875357886,1.0689170852210836
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774384016513181696_src3,comparison,1894.1835956573486,ok,430.4785413375432,1272.9150005211602,3.806510350496142
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774289041901756032_src4,comparison,1781.4937682151794,ok,2081.6795812440873,1459.5610474853963,1.7230105778197564
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774287774887292672_src5,comparison,1742.40283203125,ok,2073.6122129128257,1097.882792535018,0.8802915925317576
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774289488578357504_src6,comparison,1492.6370277404785,ok,980.1834644753449,1117.9861969887697,2.3192244257992747
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774288805679445888_src7,comparison,1397.9421133995056,ok,1984.840575647925,1368.7618285552117,1.7765007296350661
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,gaia_774290626745586944_src8,comparison,478.7695417404175,ok,1110.2178888134122,1450.873546310516,2.193228522578152
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,HD_103405,comparison,19102.227184295654,ok,1195.8371517517874,168.6933335802553,2.059711966564416
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,TYC_3452_787_1,comparison,25071.31247663498,ok,402.988722482903,773.1882846296927,3.684239361419908
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0096_flat_0p3_early_bias_cal.fits,2461181.7072653933,HD_103187,comparison,97587.46763420105,ok,107.05227778505547,1532.5817663512848,5.035677279051372
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,target,target,248022.91766357422,ok,1968.2041138552286,649.1347963521504,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,DN_UMa,check,363342.814453125,saturated,1893.482219419872,703.7162758758634,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774272862760870784_src1,comparison,3820.799924850464,ok,638.8767477364149,275.402465082856,3.1086490708253245
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774271076054448768_src2,comparison,2574.104278564453,ok,1545.8808271857702,338.18842943712804,1.137002134069011
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774384016513181696_src3,comparison,1706.6944103240967,ok,430.23646682223784,1272.4648693912397,3.6878840891129645
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774289041901756032_src4,comparison,1596.6318111419678,ok,2081.484761730406,1459.309603502593,1.6333454362008248
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774287774887292672_src5,comparison,1559.4683780670166,ok,2073.489004860083,1097.5077915981753,0.877637926823131
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774289488578357504_src6,comparison,1330.1684637069702,ok,980.0393974444856,1117.6501916694717,2.1813198704774472
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774288805679445888_src7,comparison,1241.984112739563,ok,1984.700412056453,1368.4278098051932,1.7511405624691239
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,gaia_774290626745586944_src8,comparison,433.061128616333,ok,1110.1075402603897,1450.39646319014,1.8870909170206758
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,HD_103405,comparison,17743.55197906494,ok,1195.7396412563953,168.4345697136695,2.1494141002624976
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,TYC_3452_787_1,comparison,22624.04026031494,ok,402.73458016450195,772.9274056397887,3.582529342308453
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0097_flat_0p3_early_bias_cal.fits,2461181.707456597,HD_103187,comparison,85351.49551010132,ok,106.81928440920055,1532.2286047682949,4.844921548436718
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,target,target,238526.478307724,ok,1968.5416488996225,649.7855602491234,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,DN_UMa,check,344535.2134742737,saturated,1893.8337607278556,704.3958941719544,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774272862760870784_src1,comparison,3617.908618927002,ok,639.2849747443578,275.8946666381499,2.971214891565759
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774271076054448768_src2,comparison,2456.015474319458,ok,1546.0735532905235,338.7202917573901,0.9094956025531453
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774384016513181696_src3,comparison,1624.203872680664,ok,430.69900504817167,1273.0253447214131,3.574778847680449
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774289041901756032_src4,comparison,1522.565076828003,ok,2081.845931062327,1459.6824066461816,1.7502384096536243
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774287774887292672_src5,comparison,1465.9576296806335,ok,2073.7546702722907,1098.0507854160064,0.9053563044691286
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774289488578357504_src6,comparison,1323.4542164802551,ok,980.4090851812606,1118.357274482781,2.1109491048804148
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774288805679445888_src7,comparison,1148.8933448791504,ok,1985.0777573233693,1369.0384080593578,1.6926955008376903
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,gaia_774290626745586944_src8,comparison,412.53404808044434,ok,1110.5061980951727,1451.0652317826641,2.022300932223779
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,HD_103405,comparison,16192.137335777283,ok,1196.0561632349095,168.91431647357254,1.8820415064801435
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,TYC_3452_787_1,comparison,22116.692858219147,ok,403.2078202531989,773.5158415085912,3.4771462617734556
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0098_flat_0p3_early_bias_cal.fits,2461181.7076488426,HD_103187,comparison,83269.9072341919,ok,107.29501474994561,1532.787042491117,4.767735965177716
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,target,target,275634.36837387085,ok,1968.602526762393,650.0830083590123,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,DN_UMa,check,384587.218082428,saturated,1893.9758978051768,704.6441947862501,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774272862760870784_src1,comparison,4303.0866622924805,ok,639.690933822355,276.285527813907,1.9264189086431371
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774271076054448768_src2,comparison,2829.8363647460938,ok,1546.2635373656403,339.04428992974636,0.500176336739805
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774384016513181696_src3,comparison,1909.5605630874634,ok,431.0758109594795,1273.1903464361508,2.3522491150992795
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774289041901756032_src4,comparison,1762.8924674987793,ok,2082.124940493946,1460.0883544375333,1.1770087702009249
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774287774887292672_src5,comparison,1716.5256156921387,ok,2073.9045190840843,1098.429745798993,0.4548378127425675
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774289488578357504_src6,comparison,1509.14248752594,ok,980.638600977603,1118.5016374214924,1.226488411232537
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774288805679445888_src7,comparison,1383.219799041748,ok,1985.2311057064449,1369.3405172057116,1.1759613324352076
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,gaia_774290626745586944_src8,comparison,485.52044105529785,ok,1110.7808194786808,1451.3806018367216,0.9790537137409112
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,HD_103405,comparison,19606.603507995605,ok,1196.398286772688,169.21910411912674,1.165038930856972
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,TYC_3452_787_1,comparison,25937.999898910522,ok,403.66942550229095,773.6809153812135,2.318069029284336
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0099_flat_0p3_early_bias_cal.fits,2461181.707839815,HD_103187,comparison,98062.99963951111,ok,107.72027062705624,1533.0657390458132,3.1816771142195504
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,target,target,229199.46056365967,ok,1969.9285539006628,650.3715485248645,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,DN_UMa,check,333473.8805541992,ok,1895.2659858162974,704.8923728752251,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774272862760870784_src1,comparison,3521.481053352356,ok,640.7260431995629,276.29019095592776,1.9964380956590506
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774271076054448768_src2,comparison,2396.1575260162354,ok,1547.5773491782727,339.2009724342889,0.6141314369927177
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774384016513181696_src3,comparison,1562.6171607971191,ok,432.05816439440633,1273.2663776284548,2.7121347475295208
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774289041901756032_src4,comparison,1482.1188125610352,ok,2083.318428166714,1460.2772381635784,1.5708895513500105
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774287774887292672_src5,comparison,1451.2769241333008,ok,2075.227822369906,1098.6420857344524,0.7476778233477905
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774289488578357504_src6,comparison,1252.912658214569,ok,981.9582792334531,1118.598964115153,1.6127696556717375
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774288805679445888_src7,comparison,1147.6219215393066,ok,1986.4606688307383,1369.4912463996072,1.5469756150695053
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,gaia_774290626745586944_src8,comparison,389.524808883667,ok,1112.2201655129827,1451.5137240073723,1.2401947908395148
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,HD_103405,comparison,16373.428230285645,ok,1197.572246664553,169.31357639335002,1.3119123664025492
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,TYC_3452_787_1,comparison,21299.785034179688,ok,404.5335544509896,773.7111886348581,2.481307561227121
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0100_flat_0p3_early_bias_cal.fits,2461181.7080314816,HD_103187,comparison,79806.91833877563,ok,108.62052958069805,1532.9609260309492,3.5259794594604505
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,target,target,270162.6636581421,ok,1969.923520560381,649.4313849132647,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,DN_UMa,check,379532.11194610596,saturated,1895.2219381398522,704.0378551552143,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774272862760870784_src1,comparison,4158.218276977539,ok,640.854316054955,275.55638714653276,3.0314660074004123
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774271076054448768_src2,comparison,2799.9243545532227,ok,1547.5569631295182,338.43346333621463,0.9775041668311697
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774384016513181696_src3,comparison,1870.2138271331787,ok,432.14164369524184,1272.4674597717353,3.4968071812791517
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774289041901756032_src4,comparison,1722.1972765922546,ok,2083.1571522213817,1459.3855311621153,1.6108938520087925
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774287774887292672_src5,comparison,1670.7275371551514,ok,2075.1431428300784,1097.8063613351976,0.7635990509960872
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774289488578357504_src6,comparison,1490.564380645752,ok,981.7061350550615,1117.7402406107358,1.9733126484191452
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774288805679445888_src7,comparison,1349.4466848373413,ok,1986.396925941784,1368.6064608759164,1.6753555766210813
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,gaia_774290626745586944_src8,comparison,486.86694145202637,ok,1111.7669039562797,1450.4568968563788,2.0793084918642504
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,HD_103405,comparison,19154.9171295166,ok,1197.625030693313,168.5981601855028,1.9512917262825769
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,TYC_3452_787_1,comparison,25006.944423675537,ok,404.72413405857463,772.938610975152,3.408148008627031
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0101_flat_0p3_early_bias_cal.fits,2461181.7082226854,HD_103187,comparison,95654.84115600586,ok,108.63993253382894,1532.0811510562432,4.599382350805295
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,target,target,230225.61680603027,ok,1971.6843831067233,650.048145752104,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,DN_UMa,check,333337.94661712646,ok,1896.977557665409,704.6246865188727,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774272862760870784_src1,comparison,3538.1925716400146,ok,642.6580324062601,276.1206783335752,2.974481801046557
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774271076054448768_src2,comparison,2344.9247131347656,ok,1549.3274331834411,339.01921073332903,0.9606323740377276
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774384016513181696_src3,comparison,1531.1999020576477,ok,433.77251196196823,1273.009488599839,3.3847190735873327
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774289041901756032_src4,comparison,1456.2700185775757,ok,2084.7952722722284,1460.1626544538162,1.4580872884237848
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774287774887292672_src5,comparison,1450.0697474479675,ok,2076.8290649346704,1098.442713931891,0.7300392125573201
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774289488578357504_src6,comparison,1271.450161933899,ok,983.4660069745378,1118.3293199306436,1.9339207156548097
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774288805679445888_src7,comparison,1134.0323295593262,ok,1988.0107722018406,1369.433636185995,1.4578229193187753
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,gaia_774290626745586944_src8,comparison,412.19465255737305,ok,1113.5503079078405,1451.2817716561246,1.6907905714745826
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,HD_103405,comparison,16292.107256412506,ok,1199.4090775642255,169.16444233392704,1.9159630703000314
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,TYC_3452_787_1,comparison,21193.034492492676,ok,406.46175944230254,773.6426058760859,3.437304513851428
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0102_flat_0p3_early_bias_cal.fits,2461181.7084144675,HD_103187,comparison,79974.74859428406,ok,110.4150908149987,1532.8416683971097,4.586529554694327
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,target,target,254404.6865081787,ok,1970.6365563381967,650.5089795480546,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,DN_UMa,check,360564.94647216797,saturated,1895.9799096548843,705.0437021460738,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774272862760870784_src1,comparison,3965.7626433372498,ok,641.4382322867239,276.57478574474203,2.02124573158299
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774271076054448768_src2,comparison,2724.358866214752,ok,1548.2658111269056,339.44015398855544,0.6592632263417174
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774384016513181696_src3,comparison,1762.9345898628235,ok,432.6632660146745,1273.5358544968892,2.5189260036055456
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774289041901756032_src4,comparison,1617.1815061569214,ok,2083.9987186648023,1460.4854637613287,1.4045185825835886
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774287774887292672_src5,comparison,1597.0110502243042,ok,2075.9447129924883,1098.8622712640013,0.6428852245489559
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774289488578357504_src6,comparison,1383.3722171783447,ok,982.6461634794148,1118.8183798276164,1.5319669642446958
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774288805679445888_src7,comparison,1285.6424894332886,ok,1987.2071312289468,1369.748646390202,1.4301447548031576
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,gaia_774290626745586944_src8,comparison,465.53598499298096,ok,1112.6341864623355,1451.6998415938765,0.9842216939013779
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,HD_103405,comparison,18279.468090057373,ok,1198.2769510065702,169.5675149769643,1.3408015371075672
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,TYC_3452_787_1,comparison,23354.606269836426,ok,405.3803831111864,773.965163431164,2.5137002298562927
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0103_flat_0p3_early_bias_cal.fits,2461181.7086069444,HD_103187,comparison,90194.94078445435,ok,109.37164478641115,1533.316832334814,3.464354407457828
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,target,target,218689.08839416504,ok,1971.0095493859617,650.8926987007916,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,DN_UMa,check,327491.5192260742,ok,1896.2584770080584,705.4770367461014,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774272862760870784_src1,comparison,3469.570146560669,ok,641.4803090615611,277.0843776855483,3.3495747745669266
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774271076054448768_src2,comparison,2329.157320022583,ok,1548.5057783514656,339.86609202507884,1.1696092685443242
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774384016513181696_src3,comparison,1456.5778427124023,ok,432.98427256828984,1274.0550215664837,4.115090742354205
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774289041901756032_src4,comparison,1369.4609060287476,ok,2084.2833554227323,1461.0327597111427,1.9105665651097936
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774287774887292672_src5,comparison,1373.8427467346191,ok,2076.2239932367497,1099.3171163714794,0.9479863941816087
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774289488578357504_src6,comparison,1219.1353664398193,ok,982.7300637810553,1119.382797582357,2.411943359123884
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774288805679445888_src7,comparison,1106.9041261672974,ok,1987.5259285521045,1370.2969534659549,1.903639928303229
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,gaia_774290626745586944_src8,comparison,373.69810676574707,ok,1112.827298081178,1452.3497899345339,2.0301600947626044
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,HD_103405,comparison,15960.604537963867,ok,1198.4788517806307,169.93554990619907,2.175973938498749
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,TYC_3452_787_1,comparison,20751.86622619629,ok,405.44836799850594,774.502597703706,3.9066583642358634
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0104_flat_0p3_early_bias_cal.fits,2461181.708799537,HD_103187,comparison,78934.94835281372,ok,109.5791490246655,1533.8420720596455,5.438601733614139
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,target,target,219463.90469360352,ok,1971.4716729136064,650.6992719481194,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,DN_UMa,check,316641.52531433105,ok,1896.789075110042,705.2316580828872,
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774272862760870784_src1,comparison,3351.8672590255737,ok,642.3633840667675,276.86485601439466,2.54369127350066
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774271076054448768_src2,comparison,2225.4420652389526,ok,1549.0391040308816,339.6319746351077,0.8055065447168533
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774384016513181696_src3,comparison,1495.265968799591,ok,433.60539770215405,1273.8164722892766,3.1181523810964427
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774289041901756032_src4,comparison,1382.9672102928162,ok,2084.754427865754,1460.6564905895734,1.5709079953543672
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774287774887292672_src5,comparison,1342.970323562622,ok,2076.738144174189,1098.9142850578503,0.8431014459197843
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774289488578357504_src6,comparison,1170.371117591858,ok,983.3413616839549,1119.1723760457285,1.756527073917464
flat_0p3_early_bias,light_V0399_V_8s_2026_05_20-0105_flat_0p3_early_bias_cal.fits,2461181.7089913194,gaia_774288805679445888_src7,comparison,1049.571418762207,ok,1988.0014502408371,1369.8503747145878,1.6450778654019131
