set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0073_flat_0p3_late_bias_cal.fits,2461181.68598206,208.44721695185092,300.2096748417353,3,True,19.86866645514965,1.0388381364212678,1.0280051884798045
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0074_flat_0p3_late_bias_cal.fits,2461181.686173727,207.13870657627925,,3,True,20.14466643333435,1.03231691488651,
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0075_flat_0p3_late_bias_cal.fits,2461181.686365625,198.80258681567744,276.90203850154944,3,True,20.42099967598915,0.9907722051814701,0.9481930668300177
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0076_flat_0p3_late_bias_cal.fits,2461181.686557176,199.2184796141768,297.8479555790451,3,True,20.696833357214928,0.9928448896051912,1.0199179752443945
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0077_flat_0p3_late_bias_cal.fits,2461181.6867488427,200.74424570871264,289.5496930775651,3,True,20.972833335399628,1.000448848196917,0.9915023123868066
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0078_flat_0p3_late_bias_cal.fits,2461181.6869399305,201.0572722504138,,3,True,21.24799981713295,1.002008878184299,
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0079_flat_0p3_late_bias_cal.fits,2461181.6871314817,199.84913146608616,285.2051180358347,3,True,21.523833498358727,0.9959878684568564,0.9766252246080958
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0080_flat_0p3_late_bias_cal.fits,2461181.687323264,201.78109477456874,286.2623621038733,3,True,21.79999977350235,1.0056161915996016,0.9802455356057547
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,201.48636441135,292.21929908202014,3,True,22.07599975168705,1.004147344254215,1.000643819319331
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,204.28754266294146,297.3739683846207,3,True,22.35199972987175,1.0181075728301583,1.018294905317024
prior_overlap_src2_src7_src8,V_8 generic,light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,197.81831477134136,,3,True,22.62699991464615,0.9858668898156823,
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,198.45853947624448,293.7063013787593,3,True,24.303166642785072,0.991288541405137,1.0044811497203614
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,198.69510176975658,289.1873950577344,3,True,24.578333124518394,0.9924701559202188,0.9890264039572869
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,203.51653804883927,294.46007364663706,3,True,24.853499606251717,1.0165529419226915,1.007059065245874
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,201.8438825806246,293.807701447222,3,True,25.128833055496216,1.0081981278454757,1.0048279398875215
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0005_flat_0p3_late_bias_cal.fits,2461181.6898260415,199.98142843491817,291.6494880060201,3,True,25.403999537229538,0.9988952807198055,0.9974468087759872
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0006_flat_0p3_late_bias_cal.fits,2461181.6900171298,195.6629346878367,287.49827541705776,3,True,25.679166689515114,0.9773246626002258,0.9832495825860147
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0007_flat_0p3_late_bias_cal.fits,2461181.6902081016,201.6725136730569,294.825651072601,3,True,25.95416620373726,1.0073421503961137,1.0083093470117748
