window,min_period_min,max_period_min,best_period_min,best_period_s,best_power,false_alarm_probability,half_power_width_min,family,iteration,experiment
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.16023931349625573,0.009572306062479396,22.218225495270605,long_period_family,106,row_resample
bootstrap,5,90,18.39828383715704,1103.8970302294224,0.15435234070859724,0.015243880587514198,55.16204721170776,long_period_family,107,row_resample
bootstrap,5,90,8.697420639195864,521.8452383517518,0.18194068452517176,0.0017462662738207484,55.70185702725858,half_period_family,108,row_resample
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.14872482624194922,0.0235245068851031,13.716767999544832,long_period_family,109,row_resample
bootstrap,5,90,18.89391474010743,1133.6348844064457,0.2110127031503673,0.0001759936358897381,12.21446392636321,long_period_family,110,row_resample
bootstrap,5,90,8.84192810217686,530.5156861306116,0.1876656069521528,0.001108337684363813,11.763734238981499,half_period_family,111,row_resample
bootstrap,5,90,18.17787967871333,1090.6727807227999,0.20757774016284475,0.00022823587088590668,11.061094800624291,long_period_family,112,row_resample
bootstrap,5,90,11.080733342855753,664.8440005713452,0.1433775645299639,0.03402729238278442,42.41413411840006,half_period_family,113,row_resample
bootstrap,5,90,8.697420639195864,521.8452383517518,0.1934278070842572,0.0007049278969885318,12.439817554488856,half_period_family,114,row_resample
bootstrap,5,90,8.765982155295557,525.9589293177335,0.22037570982774174,7.738608542874243e-05,11.654954344699268,half_period_family,115,row_resample
bootstrap,5,90,8.825104968845352,529.5062981307211,0.2601881012527054,2.619622101306264e-06,11.435600787813994,half_period_family,116,row_resample
bootstrap,5,90,18.836588311562696,1130.1952986937617,0.1871555196752233,0.0012193248858236628,17.531916400797456,long_period_family,117,row_resample
bootstrap,5,90,8.800669868694824,528.0401921216894,0.16182463017694068,0.00834931590995474,12.605112982346517,half_period_family,118,row_resample
bootstrap,5,90,8.777365753387215,526.6419452032329,0.28174837384789586,3.5720165034546546e-07,11.187360125457266,half_period_family,119,row_resample
bootstrap,5,90,8.771618213619705,526.2970928171823,0.16148597817067695,0.008020182868368786,55.737723628051874,half_period_family,120,row_resample
bootstrap,5,90,18.17787967871333,1090.6727807227999,0.1937039467434442,0.0006862441796071726,13.642626016013276,long_period_family,121,row_resample
bootstrap,5,90,8.835633197002942,530.1379918201765,0.16758651046374412,0.005556116488948154,12.278066604872592,half_period_family,122,row_resample
bootstrap,5,90,8.78363767713654,527.0182606281924,0.22473324805997386,5.722661080781777e-05,10.124980287002485,half_period_family,123,row_resample
bootstrap,5,90,8.646151823163262,518.7691093897957,0.16867779028473762,0.004872173675169997,13.385839614234753,half_period_family,124,row_resample
bootstrap,5,90,18.89391474010743,1133.6348844064457,0.13646790541916426,0.05833576610656406,57.3426280291254,long_period_family,125,row_resample
bootstrap,5,90,18.17787967871333,1090.6727807227999,0.18006854552622004,0.0020456372912182356,2.7067444016373265,long_period_family,126,row_resample
bootstrap,5,90,18.12406336903554,1087.4438021421324,0.2643708803256055,1.729270357341574e-06,3.0990125809177833,long_period_family,127,row_resample
bootstrap,5,90,17.324396616769995,1039.4637970061997,0.23093039305533253,3.317778978822447e-05,10.538107219397073,long_period_family,128,row_resample
bootstrap,5,90,17.86188772830176,1071.7132636981055,0.16101799794143648,0.009031511961529754,13.701774301720512,long_period_family,129,row_resample
bootstrap,5,90,8.777365753387215,526.6419452032329,0.2071457949681612,0.0002258004915429633,11.665751480480207,half_period_family,130,row_resample
bootstrap,5,90,8.835633197002942,530.1379918201765,0.22204629900039047,6.985072500098187e-05,10.623918296745337,half_period_family,131,row_resample
bootstrap,5,90,18.49580748289594,1109.7484489737565,0.2093622119553448,0.0002050413640491072,3.280921575337608,long_period_family,132,row_resample
bootstrap,5,90,18.328670512490802,1099.720230749448,0.19170733713696164,0.0007843778280361316,11.6888306314922,long_period_family,133,row_resample
bootstrap,5,90,8.742300436310058,524.5380261786036,0.2774537212139954,5.246293932804065e-07,11.04499499955104,half_period_family,134,row_resample
bootstrap,5,90,8.702417694097363,522.1450616458418,0.20729614589188494,0.00024028813311577588,2.911864938935068,half_period_family,135,row_resample
bootstrap,5,90,8.754369749910422,525.2621849946254,0.23519579448536085,2.3458328949700356e-05,11.19911542991937,half_period_family,136,row_resample
bootstrap,5,90,18.57802025887011,1114.6812155322068,0.19746401645276251,0.0005233013583656319,83.60014075422949,long_period_family,137,row_resample
bootstrap,5,90,8.748857921148522,524.9314752689113,0.22943426520105692,3.734433499010783e-05,12.653393249182896,half_period_family,138,row_resample
bootstrap,5,90,18.637883919750617,1118.273035185037,0.22069035172551582,7.719307782171698e-05,57.84701046814919,long_period_family,139,row_resample
bootstrap,5,90,19.0989347296939,1145.9360837816341,0.15020202948986738,0.019784546945829526,81.29758230590264,long_period_family,140,row_resample
bootstrap,5,90,8.835633197002942,530.1379918201765,0.2029206046011535,0.00032372630386148907,12.540663572653235,half_period_family,141,row_resample
bootstrap,5,90,17.69154753584172,1061.4928521505033,0.2517052088155684,4.8398422487356335e-06,10.89001585987633,long_period_family,142,row_resample
bootstrap,5,90,17.0343934603406,1022.063607620436,0.23611277552556809,2.002999077810085e-05,10.367772401632028,long_period_family,143,row_resample
bootstrap,5,90,8.835633197002942,530.1379918201765,0.1838381830569833,0.0015935318928318044,15.21370104748634,half_period_family,144,row_resample
bootstrap,5,90,8.806632826123515,528.3979695674109,0.24762567893322135,7.700296116973333e-06,11.106964613474938,half_period_family,145,row_resample
bootstrap,5,90,8.84192810217686,530.5156861306116,0.14456230098269343,0.03183711590970669,64.44435320784115,half_period_family,146,row_resample
bootstrap,5,90,18.007683496406926,1080.4610097844156,0.12665217568819145,0.11040822376789214,56.355357692791,long_period_family,147,row_resample
bootstrap,5,90,8.731566810603427,523.8940086362056,0.2674866528883469,1.3742310163058117e-06,9.658387276098555,half_period_family,148,row_resample
bootstrap,5,90,9.88380108162098,593.0280648972588,0.19679328913226873,0.0005897924698138151,11.440789923466875,half_period_family,149,row_resample
bootstrap,5,90,19.734475124623703,1184.0685074774221,0.208562575658972,0.00020220307195302928,12.859291059294787,long_period_family,150,row_resample
bootstrap,5,90,8.646151823163262,518.7691093897957,0.17683770280459388,0.0025956908525471205,12.72754816694865,half_period_family,151,row_resample
bootstrap,5,90,8.819789648491078,529.1873789094647,0.1290888977124759,0.0896337725001158,14.06910600492753,half_period_family,152,row_resample
bootstrap,5,90,8.806632826123515,528.3979695674109,0.11835424409624744,0.19892521134431054,13.650894232725745,half_period_family,153,row_resample
bootstrap,5,90,8.835633197002942,530.1379918201765,0.21670786496059277,0.00011002075568354395,12.117419002959215,half_period_family,154,row_resample
bootstrap,5,90,17.883620899329163,1073.0172539597497,0.1708555138602238,0.004305647589361909,10.978341547735324,long_period_family,155,row_resample
bootstrap,5,90,8.777365753387215,526.6419452032329,0.2645297414186458,1.784694330375914e-06,11.51411261327835,half_period_family,156,row_resample
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.15902439975959606,0.009625716498859823,11.901536845884266,long_period_family,157,row_resample
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.20739744577710473,0.0002224531331486025,11.654954344699268,long_period_family,158,row_resample
bootstrap,5,90,8.723205320519185,523.3923192311511,0.1811073938470053,0.0019376980881172109,12.004581031756521,half_period_family,159,row_resample
bootstrap,5,90,8.731566810603427,523.8940086362056,0.1309193132153344,0.08028114139623088,12.668592175497658,half_period_family,160,row_resample
bootstrap,5,90,8.697420639195864,521.8452383517518,0.20339036568523416,0.0002967597923958389,10.523819883192374,half_period_family,161,row_resample
bootstrap,5,90,8.697420639195864,521.8452383517518,0.16912250291714648,0.00445715939848151,12.119391351428206,half_period_family,162,row_resample
bootstrap,5,90,8.765982155295557,525.9589293177335,0.16091254988851802,0.008826376723930605,12.30932570557637,half_period_family,163,row_resample
bootstrap,5,90,8.59656595153282,515.7939570919692,0.16293411319082576,0.007999007953153538,41.46520293747675,half_period_family,164,row_resample
bootstrap,5,90,8.625388718708997,517.5233231225399,0.16439199954386705,0.007119914087114316,12.183845944920105,half_period_family,165,row_resample
bootstrap,5,90,8.696991763101417,521.8195057860851,0.19072748164658082,0.0008518329975691363,13.17535919255538,half_period_family,166,row_resample
bootstrap,5,90,17.69154753584172,1061.4928521505033,0.15245821078307537,0.01764101970745577,45.897543701090285,long_period_family,167,row_resample
bootstrap,5,90,8.731566810603427,523.8940086362056,0.21489968867535444,0.00012152753332961684,42.41413411840006,half_period_family,168,row_resample
bootstrap,5,90,17.279193818081417,1036.751629084885,0.17685084794765732,0.0025953684264503046,58.4657864318547,long_period_family,169,row_resample
bootstrap,5,90,11.19225921271741,671.5355527630446,0.14173666794934797,0.03762142529367934,14.137332552440729,half_period_family,170,row_resample
bootstrap,5,90,17.14598125614478,1028.7588753686869,0.17103332130406662,0.004085339710533591,9.062120673902168,long_period_family,171,row_resample
bootstrap,5,90,8.697420639195864,521.8452383517518,0.1900247741163685,0.0009969310789984121,50.0054058964938,half_period_family,172,row_resample
bootstrap,5,90,8.696991763101417,521.8195057860851,0.1653239539559727,0.006582723792758667,60.10354559172174,half_period_family,173,row_resample
bootstrap,5,90,19.04296906940544,1142.5781441643264,0.19899787978721628,0.00044497049065228154,37.81556177923099,long_period_family,174,row_resample
bootstrap,5,90,10.854942000136198,651.2965200081719,0.18057886028341666,0.001985246014748057,11.90705741281736,half_period_family,175,row_resample
bootstrap,5,90,8.801611276864707,528.0966766118823,0.13654191826649253,0.054142335583424996,81.634462132675,half_period_family,176,row_resample
bootstrap,5,90,8.697420639195864,521.8452383517518,0.2032525227783849,0.0003211958675023673,29.733659672348452,half_period_family,177,row_resample
bootstrap,5,90,8.668225274993054,520.0935164995832,0.2553796443954916,3.7357963853301783e-06,11.558973735977382,half_period_family,178,row_resample
bootstrap,5,90,18.459709778355162,1107.5825867013098,0.18701549844956172,0.001197942747214291,59.81872041448517,long_period_family,179,row_resample
bootstrap,5,90,8.689954480804541,521.3972688482725,0.266278496962344,1.3387987849639254e-06,11.201009940434718,half_period_family,180,row_resample
bootstrap,5,90,10.917550561789707,655.0530337073824,0.1813610335418406,0.001882370334389256,12.7028579529993,half_period_family,181,row_resample
bootstrap,5,90,8.696991763101417,521.8195057860851,0.2683567810747022,1.2958601792068467e-06,10.759318087470655,half_period_family,182,row_resample
bootstrap,5,90,44.73879248215306,2684.3275489291836,0.1862785141790675,0.0013164542984526529,47.41561676732375,other,183,row_resample
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.21862249062642305,8.546138389887837e-05,32.280083900005636,long_period_family,184,row_resample
bootstrap,5,90,8.643260839895476,518.5956503937285,0.18610230176359072,0.0012202646121472578,13.492882400905907,half_period_family,185,row_resample
bootstrap,5,90,8.812713496847692,528.7628098108615,0.25061058801553093,5.592117648621223e-06,10.605341997594902,half_period_family,186,row_resample
bootstrap,5,90,5.970496894763735,358.22981368582407,0.1734674624088067,0.003292784216503779,46.06554033245985,half_period_family,187,row_resample
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.13647609309426403,0.058811107985649945,66.29085547171613,long_period_family,188,row_resample
bootstrap,5,90,19.21126217114541,1152.6757302687247,0.13457844214416606,0.06164933579312157,12.486682012063769,long_period_family,189,row_resample
bootstrap,5,90,8.68011820211332,520.8070921267993,0.26879381369486777,1.128210831726877e-06,11.423747555567209,half_period_family,190,row_resample
bootstrap,5,90,10.971408155253629,658.2844893152177,0.17162892886845543,0.0040639093205907546,13.930150608687992,half_period_family,191,row_resample
bootstrap,5,90,8.870875438213458,532.2525262928075,0.20410491604242886,0.00031816446181759557,4.401923272592244,half_period_family,192,row_resample
bootstrap,5,90,10.953818005092877,657.2290803055727,0.17979595468933468,0.0021948327974587517,12.137006183972746,half_period_family,193,row_resample
bootstrap,5,90,18.773882646927866,1126.432958815672,0.24939695530785816,6.798271159303425e-06,12.051494692038787,long_period_family,194,row_resample
bootstrap,5,90,8.673003649206613,520.3802189523968,0.21315717627398806,0.00014592334988380523,11.173189609980064,half_period_family,195,row_resample
bootstrap,5,90,19.507216364230903,1170.4329818538542,0.14175019950026707,0.03817973442605496,12.486385721742819,long_period_family,196,row_resample
bootstrap,5,90,8.814701397680004,528.8820838608002,0.24732373909441124,8.305221248398208e-06,0.511067834564372,half_period_family,197,row_resample
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.15455035720382415,0.014951793019840679,12.40207718992758,long_period_family,198,row_resample
bootstrap,5,90,20.169061479920597,1210.143688795236,0.15625967280800793,0.01242004451993889,16.82120293400415,long_period_family,199,row_resample
bootstrap,5,90,18.637883919750617,1118.273035185037,0.13891035560314144,0.048264600792773345,64.5430618500206,long_period_family,200,row_resample
bootstrap,5,90,8.765982155295557,525.9589293177335,0.265225407050927,1.5931035776034466e-06,9.807297376226554,half_period_family,201,row_resample
bootstrap,5,90,8.978309418026038,538.6985650815623,0.14541397176470483,0.02981464664282863,55.47047252029382,half_period_family,202,row_resample
bootstrap,5,90,8.835633197002942,530.1379918201765,0.2354538499251729,2.2492353192655072e-05,10.459234496020152,half_period_family,203,row_resample
bootstrap,5,90,17.83340739180035,1070.004443508021,0.2269097146337405,4.4774065000066577e-05,10.857420346165616,long_period_family,204,row_resample
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.17826465088486823,0.002434748367426259,56.61452690583073,long_period_family,205,row_resample
bootstrap,5,90,17.83340739180035,1070.004443508021,0.23876521460902334,1.6053804119810188e-05,10.986324768768396,long_period_family,206,row_resample
bootstrap,5,90,8.78363767713654,527.0182606281924,0.16497926195724316,0.006659102903676981,11.473715446111017,half_period_family,207,row_resample
bootstrap,5,90,19.166037740097643,1149.9622644058586,0.16806775297837442,0.005638040740822467,12.091494654811974,long_period_family,208,row_resample
