period_min,power
14.659605958737512,0.02132321817497172
14.56361049475342,0.019992909642529408
14.46886406547032,0.01835166242932423
14.375342450933978,0.016462067358616335
14.283022053365475,0.01440588336309832
14.191879877310209,0.01228533254326244
14.101893510542148,0.010224186646495862
14.01304110568995,0.00836650183186165
13.925301362553366,0.006870878348278414
13.83865351107983,0.005898982951145996
13.753077294972696,0.0055986501837451
13.668552955903891,0.006083775444529322
13.585061218305189,0.007414798326813969
13.502583274713507,0.009584174337694488
13.421100771646781,0.012510446117272023
13.340595795988218,0.016042507644639246
13.261050861857616,0.019973128812450648
13.18244889794962,0.024058721874898117
13.104773235319609,0.02804137720637402
13.028007595598874,0.03166951063053931
12.9521360796216,0.03471468459328272
12.877143156446909,0.036983715149649384
12.80301365276013,0.03832654958758423
12.729732742638024,0.038641281539015894
12.657285937663499,0.037877926266359975
12.585659077375968,0.03604220279246231
12.51483832004414,0.0331996713058473
12.444810133748579,0.029479393643992567
12.375561287762013,0.025075188571538256
12.30707884421581,0.02024197414832055
12.23935015004165,0.015284991873437216
12.17236282917779,0.010541013443499128
12.106104775029902,0.006352673905645613
12.04056414317678,0.003039196834927254
11.975729344311743,0.0008681510231886599
11.911589037410826,3.289577886839324e-05
11.848132123119388,0.0006389792935955138
11.785347737348943,0.002700499824951742
11.72322524507656,0.006145184570597275
11.661754234339279,0.010825431352463083
11.600924510416528,0.01653212480096025
11.540726090193658,0.023008570820138373
11.48114919670006,0.02996301243564624
11.422184253815566,0.03707946507766362
11.363821881139184,0.04402769047948334
11.306052889014312,0.050473784741091175
11.24886827370492,0.05609295672979687
11.19225921271741,0.06058556746213975
11.136217060262997,0.06369643195808866
11.080733342855753,0.06523593258885887
11.025799755041586,0.06510001735426933
10.971408155253629,0.06328517220438921
10.917550561789707,0.05989448123513641
10.864219148907697,0.05513218523607636
10.811406243034801,0.04928649328846844
10.759104319086797,0.042703064999107664
10.707305996893666,0.03575361526233138
10.656004037727945,0.028804790855303124
10.60519134093241,0.02219170069172845
10.554860940643794,0.016198710805597635
10.505006002609345,0.01104809617965345
10.455619821093196,0.006895544212562961
10.406695815869568,0.003830674735302434
10.358227529300022,0.001880676168715646
10.310208623491976,0.0010156260301726714
10.262632877535921,0.0011547609381953926
10.215494184818775,0.002173614476094679
10.16878655041091,0.0039123596733794865
10.12250408852458,0.006185774455244683
10.076641020041402,0.008794979258463361
10.03119167010678,0.011540555089352167
9.986150465789118,0.01423601045320341
9.941511933801813,0.01672006465632457
9.897270698286087,0.01886608086089173
9.853421478652741,0.02058733160028097
9.809959087481046,0.021837545468209884
9.766878428472966,0.022607127426479252
9.724174494461097,0.022916256029710504
9.681842365468588,0.02280649206858681
9.639877206819545,0.022332496518753714
9.598274267298363,0.02155503326810678
9.557028877356508,0.020535816404497264
9.516136447365348,0.019334168838845363
9.47559246591362,0.018005054084055516
9.435392498148278,0.016597899989649355
9.395532184157355,0.01515573006661254
9.35600723739366,0.013714362586586789
9.316813443138107,0.012301710890207738
9.277946657001479,0.0109374170939857
9.239402803463562,0.009633115566213225
9.201177874448542,0.008393542720263108
9.163267927935586,0.007218520263397665
9.125669086603674,0.006105604326561194
9.088377536509633,0.005052988689328466
9.051389525798452,0.0040621418619188835
9.014701363444967,0.003139678764473599
8.978309418026038,0.0022981097260797814
8.942210116522308,0.0015553287586598215
8.906399943148797,0.000932940797309123
8.870875438213458,0.0004537314242517935
8.835633197002942,0.00013871765500589792
8.800669868694824,4.267497305634019e-06
8.765982155295555,5.973623182976219e-05
8.731566810603427,0.0003059495953199466
8.697420639195864,0.0007346948174308044
8.663540495440401,0.0013291993132873222
8.629923282528674,0.002065425250278264
8.59656595153282,0.0029139146527407105
8.563465500483677,0.0038418904602080597
8.530618973470192,0.004815341025740431
8.498023459759478,0.005800868850736522
8.465676092936985,0.006767153754173781
8.433574050066195,0.007685959569900517
8.401714550867414,0.008532698030152027
8.370094856915056,0.00928664388266403
8.338712270853037,0.009930952304414226
8.3075641356277,0.010452641032160082
8.276647833737915,0.01084265277096512
8.245960786501827,0.011096017029549569
8.215500453339883,0.011212017149111875
8.185264331073668,0.011194185288867228
8.155249953240183,0.011049939047918522
8.125454889421148,0.010789757120699808
8.09587674458695,0.0104259488151496
8.066513158454883,0.009971248983189924
8.037361804861288,0.009437596066836461
8.008420391147258,0.008835469949303584
7.979686657557585,0.008174058157730537
7.951158376652581,0.0074623079572499265
7.92283335273247,0.0067106673412101175
7.894709421274064,0.0059330948228912455
7.866784448379366,0.005148794443430349
7.839056330235845,0.004383149457552287
7.811522992588092,0.003667485465176991
7.784182390220565,0.0030375482298347447
7.757032506451152,0.0025308615945227853
7.730071352635308,0.002183363077718996
7.70329696768049,0.002025848206914637
7.67670741757065,0.0020807732850016006
7.650300794900537,0.00235988337837963
7.624075218419588,0.0028629769691848102
7.59802883258516,0.003577924971752018
7.572159807124889,0.004481864983246737
7.546466336607961,0.005543327244707754
7.520946640025084,0.006724947245598894
7.495598960376953,0.007986396118363505
7.470421564271003,0.009287205013836402
7.445412741526267,0.010589243078009897
7.420570804786145,0.01185869301216923
7.395894089138899,0.013067427992986913
7.37138095174569,0.014193727244394298
7.347029771475996,0.015222294277281754
7.322838948550224,0.01614358705470265
7.298806904189368,0.016952545400805083
7.274932080271533,0.01764689634812763
7.251212938995187,0.018225301435663453
7.227647962548976,0.018685646308741196
7.20423565278795,0.01902374272592824
7.180974530916076,0.019232622626217437
7.157863137174871,0.019302483182288013
7.134900030538026,0.019221231316057515
7.112083788411897,0.018975510467590807
7.08941300634172,0.018552086088408044
7.066886297723432,0.017939507790883453
7.044502293520957,0.01713002128530013
7.022259641988874,0.016121729211494094
7.000157008400275,0.014920964124289064
6.978193074779806,0.01354473444979817
6.956366539641666,0.01202296553041138
6.934676117732541,0.010400140213352305
6.913120539779314,0.00873590834658156
6.891698552241482,0.007104318627638964
6.870408917068138,0.005591519198116793
6.849250411459472,0.004292016764031816
6.828221827632639,0.0033037955642900617
6.807321972591949,0.0027227104690389406
6.786549667903246,0.0026365645480782266
6.765903749472426,0.003119197493949041
6.745383067327959,0.0042248163981007565
6.724986485407377,0.005982757587460914
6.7047128813476204,0.008392903430145066
6.684561146279162,0.011422071908680621
6.664530184623829,0.015001800470223797
6.64461891389626,0.019028007158653975
6.624826264508901,0.02336299586659014
6.6051511795804725,0.02784016290990741
6.58559261474786,0.032271553528232196
6.566149537981311,0.036458107787925964
6.546820929402917,0.04020203776463879
6.527605781108275,0.04332034056858779
6.508503096991295,0.04565807601358444
6.489511892572062,0.04709986082590258
6.470631194827715,0.04757817040271014
6.451860042026261,0.04707751921699799
6.433197483563273,0.045634302900353564
6.414642579801424,0.043332811228712756
6.396194401912779,0.04029842596315307
6.3778520317238,0.03668915500949542
6.359614561563024,0.03268643398313181
6.34148109411133,0.028485700479643244
6.323450742254774,0.02428683364272007
6.305522628939913,0.02028433839158154
6.287695887031606,0.016657222472164286
6.269969659173187,0.013558824936336082
6.252343097649031,0.0111072745596936
6.234815364249412,0.009377619487538725
6.217385630137627,0.008396828438386116
6.200053075719353,0.008142727001338453
6.182816890514174,0.008547479008356106
6.165676273029256,0.009505512592111529
6.148630430635097,0.010884968725340484
6.131678579443357,0.012541031735266632
6.114819944186689,0.014329116825338143
6.098053758100543,0.016115997230716463
6.081379262806927,0.01778755759761969
6.064795708200053,0.019252786109257538
6.048302352333851,0.020444568979492494
6.0318984613113225,0.021318521162873073
6.015583309175685,0.021851275679608193
5.999356177803277,0.02203933207598606
5.983216356798185,0.02189887650618456
5.967163143388587,0.02146619323642358
5.9511958423247355,0.020797678007707206
5.935313765778595,0.01996825400084587
5.9195162332450675,0.01906725334017308
5.903802571444799,0.01819147124204353
5.888172114228526,0.01743591717307951
5.872624202482948,0.016883529572077057
5.85715818403806,0.016595576899354942
5.841773413575989,0.01660451144151808
5.826469252541213,0.016910649477960775
5.811245069052235,0.017483303852539205
5.796100237814601,0.018266071256891333
5.781034140035296,0.019185118856112876
5.76604616333847,0.020158762627665607
5.751135701682456,0.021106535646918324
5.736302155278092,0.0219563135538225
5.721544930508293,0.02264875155522761
5.706863439848861,0.023139057314481827
5.692257101790512,0.023396741944936003
5.677725340762108,0.02340430060257243
5.663267587055042,0.023155735335403275
5.648883276748788,0.022655517447523463
5.634571851637586,0.021918138911999514
5.620332759158228,0.020967985571905195
5.60616545231894,0.01983900999855807
5.592069389629349,0.01857365371710639
5.5780440350314775,0.017220656653798405
5.564088857831803,0.01583172390122305
5.550203332634313,0.014457388443767417
5.536386939274574,0.013142699894029733
5.52263916275477,0.011923493718781016
5.508959493179722,0.0108239122498794
5.4953474256938435,0.009855581734192601
5.481802460419027,0.009018481977360002
5.468324102393466,0.008303190665437235
5.454911861511345,0.007693945062718665
5.441565252463452,0.007171892807487163
5.428283794678631,0.0067179927532363265
5.415067012266101,0.006315220010094363
5.401914433958621,0.005949951160261183
5.388825593056471,0.005612590130547994
5.375800027372255,0.0052976038203330035
5.362837279176491,0.005003162782546364
5.349936895143999,0.004730545813201604
5.337098426301054,0.004483402315522984
5.324321427973299,0.004266907381629934
5.311605459734398,0.004086815350054122
5.298950085355444,0.003948424949540921
5.286354872755056,0.0038555036963301725
5.273819393950222,0.003809261705133221
5.261343225007809,0.003807495107204229
5.248925945996777,0.0038440233973364665
5.236567140941064,0.0039085211798092065
5.2242663977731345,0.003986801368312292
5.212023308288179,0.00406155725193255
5.199837468098963,0.004113526004187414
5.187708476591296,0.004123000212063776
5.175635936880138,0.004071584361234025
5.1636194557663,0.003944065994295667
5.151658643693767,0.0037302468762289193
5.139753114707585,0.0034265649659599336
5.12790248641236,0.0030373436395317445
5.116106379931311,0.002575537195098769
5.104364419865892,0.002062898368059528
5.09267623425597,0.0015295610042110979
5.081041454540548,0.0010130901444102382
5.069459715519025,0.0005570859262022649
5.0579306553129815,0.0002094294922571519
5.046453915328494,2.023300046418718e-05
5.035029140218953,3.951656099736773e-05
5.023655977848383,0.00031460300573445615
5.012334079255274,0.0008872177551681846
5.001063098616881,0.0017903213205581435
