window,min_period_min,max_period_min,best_period_min,best_period_s,best_power,false_alarm_probability,half_power_width_min,family,iteration,experiment
bootstrap,5,90,72.41697806995363,4345.018684197218,0.0880393032712962,0.8341070852079726,81.75403921349817,other,0,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.1518627697286244,0.01809408680816984,11.608091207358923,long_period_family,1,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.11310130851785663,0.26999260241213535,11.675065751266501,long_period_family,2,perturb_scaled_errors
bootstrap,5,90,8.906399943148797,534.3839965889279,0.12002361831082657,0.17450391949064484,9.827784825419016,half_period_family,3,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.09875992963439637,0.5774604697695712,11.992427529344258,long_period_family,4,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.08959055165247534,0.8014673940693884,14.306556882318077,half_period_family,5,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.08509482501015493,0.8882986901158798,45.60042438300094,long_period_family,6,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.09769161414765933,0.6044924138498885,8.516783503745904,half_period_family,7,perturb_scaled_errors
bootstrap,5,90,8.835633197002942,530.1379918201765,0.1671914892820511,0.005628946534222781,0.6276456268441954,half_period_family,8,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.08797006753573867,0.8355031978731278,11.693202781106203,half_period_family,9,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.09590680066562046,0.6497790765824385,12.310913131886076,long_period_family,10,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.0936645245659084,0.705964290726637,14.921694807655323,long_period_family,11,perturb_scaled_errors
bootstrap,5,90,17.551926780804948,1053.115606848297,0.09256953650353296,0.7327099016261367,41.276174678277684,long_period_family,12,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.12191590178735182,0.1540676189551467,12.024529572215046,half_period_family,13,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.13165563554475498,0.0790486083346141,11.805955609862337,long_period_family,14,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.08725589054632472,0.8495792249279758,36.0413718429572,long_period_family,15,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.15881900002796762,0.010696502617142526,11.62285230182848,long_period_family,16,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.10304872527124874,0.4723049074627271,13.043983740250345,half_period_family,17,perturb_scaled_errors
bootstrap,5,90,17.83340739180035,1070.004443508021,0.07672228909147225,0.9783354068966501,12.605112982346517,long_period_family,18,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.12589487684370917,0.11786931877558088,4.121703103489299,long_period_family,19,perturb_scaled_errors
bootstrap,5,90,18.89391474010743,1133.6348844064457,0.16071078419827525,0.009260017920478923,12.310913131886076,long_period_family,20,perturb_scaled_errors
bootstrap,5,90,8.835633197002942,530.1379918201765,0.13409339070206663,0.06652242948504591,10.689865274807966,half_period_family,21,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.06961408433432563,0.9977628868190777,37.889406538152414,half_period_family,22,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.10357003946889937,0.46009771680224826,11.992427529344258,long_period_family,23,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.12147287778067052,0.15865423648494506,11.74101272932913,long_period_family,24,perturb_scaled_errors
bootstrap,5,90,18.89391474010743,1133.6348844064457,0.10169884231360464,0.5045853192855719,64.01526351908622,long_period_family,25,perturb_scaled_errors
bootstrap,5,90,8.942210116522308,536.5326069913384,0.11496495982402012,0.2408621438651011,11.82818033975257,half_period_family,26,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.14358887862709901,0.0334547453353169,10.395891280347952,half_period_family,27,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.1852121892001391,0.0013709441463927328,0.5166779036854887,half_period_family,28,perturb_scaled_errors
bootstrap,5,90,17.4144925291895,1044.86955175137,0.12366361695614494,0.13709640991601366,26.273806270716143,long_period_family,29,perturb_scaled_errors
bootstrap,5,90,8.59656595153282,515.7939570919692,0.12574546826315894,0.11907628946643534,0.5988358075210964,half_period_family,30,perturb_scaled_errors
bootstrap,5,90,8.906399943148797,534.3839965889279,0.14383303829446506,0.032859607103801494,9.827784825419016,half_period_family,31,perturb_scaled_errors
bootstrap,5,90,44.73879248215306,2684.3275489291836,0.08765379053416265,0.8418107435315261,55.972271863945856,other,32,perturb_scaled_errors
bootstrap,5,90,13.83865351107983,830.3192106647898,0.05640055637729783,0.9999992716737236,31.814545559917754,long_period_family,33,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.07866900571727808,0.9655626332150912,12.21446392636321,half_period_family,34,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.10330974192099249,0.46617367807125903,11.838057652733125,half_period_family,35,perturb_scaled_errors
bootstrap,5,90,19.055800447552972,1143.3480268531782,0.1294523199490116,0.09223315235303728,13.010828805872274,long_period_family,36,perturb_scaled_errors
bootstrap,5,90,11.080733342855753,664.8440005713452,0.06362094259648444,0.9998729206857758,23.824880081573255,half_period_family,37,perturb_scaled_errors
bootstrap,5,90,19.220484248278158,1153.2290548966894,0.1728684458823723,0.0036231024156389664,3.205279640612364,long_period_family,38,perturb_scaled_errors
bootstrap,5,90,18.89391474010743,1133.6348844064457,0.12102096837259485,0.16345588631816918,12.08457247594573,long_period_family,39,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.0970940290199987,0.6196604712421004,11.686813843898053,long_period_family,40,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.07175919303885137,0.9950480160464381,13.710676363041664,long_period_family,41,perturb_scaled_errors
bootstrap,5,90,17.83340739180035,1070.004443508021,0.10178194126213799,0.5025722651317345,13.875437300886542,long_period_family,42,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.10532330292476554,0.4202441582791036,72.3970962089046,long_period_family,43,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.1998471900992691,0.00042298907523641586,2.992437884717905,long_period_family,44,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.09979884125427689,0.5513822195337623,13.155162389990666,long_period_family,45,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.15699708357451392,0.012284156694289202,11.234045508802337,half_period_family,46,perturb_scaled_errors
bootstrap,5,90,43.856569681541,2631.39418089246,0.10035198960314579,0.5376207713370869,61.63533178914021,other,47,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.11495250045553713,0.24104819575766964,11.410679774686608,long_period_family,48,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.13649804808827792,0.05601580519196856,11.557909421295273,long_period_family,49,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.07991564003654199,0.9549832170898348,12.57301093947573,half_period_family,50,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.18728560947748352,0.001162358133966616,0.5490252705079826,half_period_family,51,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.05661302724360285,0.9999991232449378,40.14827819324758,half_period_family,52,perturb_scaled_errors
bootstrap,5,90,19.38803931963581,1163.2823591781485,0.14416436729409438,0.03206826029498746,12.278066604872592,long_period_family,53,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.11483902756638367,0.24274798555759056,10.857420346165616,half_period_family,54,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.08424957360611686,0.9017490481223598,14.89401476444944,half_period_family,55,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.11065252471989821,0.31232417586898464,14.19568202928724,half_period_family,56,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.1510658265820446,0.01920782065014607,0.5903540767501543,half_period_family,57,perturb_scaled_errors
bootstrap,5,90,17.83340739180035,1070.004443508021,0.17374307200632724,0.003384096397659949,10.690618680439945,long_period_family,58,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.11404535142446057,0.2549073290552282,12.244966153823448,long_period_family,59,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.09243649817679106,0.7359158361082846,13.475505750882814,long_period_family,60,perturb_scaled_errors
bootstrap,5,90,65.97255131165407,3958.353078699244,0.09420108457947243,0.6926596802913636,81.43653449951633,other,61,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.09285839736896911,0.7257142567221749,42.341878958887555,long_period_family,62,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.13268363041890308,0.07351845357764,10.954465269569612,half_period_family,63,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.09447941090179125,0.6857164290389911,14.712724210650812,long_period_family,64,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.12038687181336676,0.1704071444556503,10.26908032137364,half_period_family,65,perturb_scaled_errors
bootstrap,5,90,8.870875438213458,532.2525262928075,0.09632007360915135,0.6393060033577987,4.928200857290512,half_period_family,66,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.09383969304284805,0.7016333698120816,35.43984089030026,half_period_family,67,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.11296597204922286,0.2722111093055701,10.818769697410746,half_period_family,68,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.09323634892128808,0.716493730560583,38.18060883644346,half_period_family,69,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.11286102672695841,0.27394112421911615,12.246323425561995,half_period_family,70,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.1401444410349168,0.043036393597080023,11.124967363054624,half_period_family,71,perturb_scaled_errors
bootstrap,5,90,19.055800447552972,1143.3480268531782,0.08519012693571272,0.8867206767786492,12.117419002959215,long_period_family,72,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.07035236484933084,0.9970235743975762,48.23291610978093,half_period_family,73,perturb_scaled_errors
bootstrap,5,90,64.07195188417364,3844.317113050419,0.08045312193184868,0.9497963559227337,81.43653449951633,other,74,perturb_scaled_errors
bootstrap,5,90,8.629923282528672,517.7953969517204,0.11320023561059839,0.2683798372498403,11.219829142267784,half_period_family,75,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.11182807105964511,0.2914229620082765,11.378084260975895,long_period_family,76,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.10461466524478917,0.4361192836240947,14.60836411574428,long_period_family,77,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.11479690951152001,0.2433813502926211,11.102145686033143,long_period_family,78,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.13711561189657598,0.0535828503792766,13.948180960544548,long_period_family,79,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.1002316673454646,0.5406056970373292,59.55578063320014,half_period_family,80,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.09410861956056737,0.6949603678401051,11.992427529344258,half_period_family,81,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.14004633414850326,0.04334453135970281,11.590504935005987,half_period_family,82,perturb_scaled_errors
bootstrap,5,90,19.055800447552972,1143.3480268531782,0.07389242014812877,0.9901147859931049,66.7966453107954,long_period_family,83,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.15393871146639682,0.015479241322791853,0.5765948671586258,half_period_family,84,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.10345304227720699,0.46282389989923767,12.375856012419284,long_period_family,85,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.10233654577903119,0.4892210521057882,11.298494918495619,half_period_family,86,perturb_scaled_errors
bootstrap,5,90,19.220484248278158,1153.2290548966894,0.11653673820463448,0.21830963030551373,12.746982216742607,long_period_family,87,perturb_scaled_errors
bootstrap,5,90,17.83340739180035,1070.004443508021,0.15016974288724488,0.02053955304461621,10.590124354615988,long_period_family,88,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.10312426066684231,0.4705266961690806,12.375856012419284,long_period_family,89,perturb_scaled_errors
bootstrap,5,90,8.835633197002942,530.1379918201765,0.10759487961798322,0.3716747243206638,12.34350864559679,half_period_family,90,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.10020212209011506,0.5413393983147229,10.363295766637238,half_period_family,91,perturb_scaled_errors
bootstrap,5,90,17.14598125614478,1028.7588753686869,0.13673190730507392,0.05508241615297393,10.330449239623753,long_period_family,92,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.11487026830751063,0.24227904906394815,30.78302532255787,long_period_family,93,perturb_scaled_errors
bootstrap,5,90,8.870875438213458,532.2525262928075,0.14559599062485387,0.0288549424090098,0.5622035861199972,half_period_family,94,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.10825401124967697,0.3582804076301221,11.234045508802337,half_period_family,95,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.13060035004563486,0.08512779749816975,11.027922439650629,half_period_family,96,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.111255276246353,0.3014732508016381,2.924160794056087,half_period_family,97,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.13514399015212716,0.06172159608293792,11.74101272932913,long_period_family,98,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.17819792113027783,0.0023869565909965932,0.6178154757322556,half_period_family,99,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.13178295608636867,0.07834317264182318,10.364661557395568,half_period_family,100,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.15452447133730365,0.014810450052222238,0.5086360664561109,half_period_family,101,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.08914023605139598,0.8111999432125724,81.59828544913259,half_period_family,102,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.12309090449936586,0.14246493635725027,10.26908032137364,half_period_family,103,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.15328751724357642,0.01625721203949306,31.518808401741623,half_period_family,104,perturb_scaled_errors
bootstrap,5,90,8.697420639195864,521.8452383517518,0.13942326939070648,0.045351236912757734,2.618694856463014,half_period_family,105,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.09786050962904379,0.6002094336609441,12.605112982346517,half_period_family,106,perturb_scaled_errors
bootstrap,5,90,8.629923282528672,517.7953969517204,0.1610473864389024,0.009024954034574937,0.6346459808946072,half_period_family,107,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.08651698867199048,0.8634935449605403,12.972824798609954,half_period_family,108,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.15084365313535125,0.019529981461883564,11.92748464881105,half_period_family,109,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.0968636969685249,0.6255090061809716,14.976301161862215,long_period_family,110,perturb_scaled_errors
bootstrap,5,90,17.69154753584172,1061.4928521505033,0.10172699856163099,0.5039028845300558,12.34350864559679,long_period_family,111,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.11207209144687942,0.28721867106340726,11.47512918437989,long_period_family,112,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.10440070512638805,0.44097593823983927,81.40343404846718,long_period_family,113,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.10664176785509694,0.39160825361627255,12.540663572653235,half_period_family,114,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.1380576417767761,0.05006403301777756,14.69684213410467,long_period_family,115,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.07955691090173,0.9582320942014664,13.838985201327414,half_period_family,116,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.09728106603027632,0.6149115466527938,14.66200338446664,long_period_family,117,perturb_scaled_errors
bootstrap,5,90,17.69154753584172,1061.4928521505033,0.10907314444211781,0.3420900841567427,13.530851202722285,long_period_family,118,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.1434218968074589,0.033867716558406875,13.064588577381034,long_period_family,119,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.12620658109112365,0.11538696173107295,10.52518147408278,half_period_family,120,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.15356336383942812,0.01592313148707602,10.557776987793494,half_period_family,121,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.090935434086127,0.7712838773296472,81.6924358643723,half_period_family,122,perturb_scaled_errors
bootstrap,5,90,8.59656595153282,515.7939570919692,0.09369274948624456,0.705267320091082,48.23291610978093,half_period_family,123,perturb_scaled_errors
bootstrap,5,90,17.83340739180035,1070.004443508021,0.12338179961310462,0.13971514115634917,11.102145686033143,long_period_family,124,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.11809349107575734,0.1977235125538419,59.25778787266292,long_period_family,125,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.13917260613583343,0.04618331136860711,12.244966153823448,long_period_family,126,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.09992689750185184,0.5481877521089318,3.7624134620564433,long_period_family,127,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.11285165120318964,0.2740960914163645,14.270185944705606,half_period_family,128,perturb_scaled_errors
bootstrap,5,90,18.424350776951837,1105.4610466171102,0.17278914583272534,0.0036455725165259988,11.443027141509102,long_period_family,129,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.08535110111119996,0.8840273141407935,11.234045508802337,half_period_family,130,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.12550145291477707,0.12107164061646103,1.8073100859842812,half_period_family,131,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.10962657299159127,0.33144106057679484,11.506988683578674,half_period_family,132,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.09006166845638078,0.791076707097329,66.35629751244032,half_period_family,133,perturb_scaled_errors
bootstrap,5,90,10.971408155253629,658.2844893152177,0.10793476760551796,0.3647273713451544,14.750991145381107,half_period_family,134,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.18245503391391013,0.0017060444430498992,0.5166779036854887,half_period_family,135,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.14771678034768024,0.024658893140033975,2.6942357529579315,half_period_family,136,perturb_scaled_errors
bootstrap,5,90,17.97756064683248,1078.6536388099487,0.1489245573915108,0.02253957387544977,2.878454671638366,long_period_family,137,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.08027356058076415,0.9515722133359557,84.99893690138312,half_period_family,138,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.095126843389255,0.6694741138239788,39.08148173611934,half_period_family,139,perturb_scaled_errors
bootstrap,5,90,17.83340739180035,1070.004443508021,0.10935558349003638,0.33662606481158375,50.37836939499877,long_period_family,140,perturb_scaled_errors
bootstrap,5,90,25.648632772374636,1538.9179663424782,0.09976129646955227,0.5523197341558701,17.089606106799888,other,141,perturb_scaled_errors
bootstrap,5,90,8.870875438213458,532.2525262928075,0.1036898880412686,0.45731333775776234,13.747047300654135,half_period_family,142,perturb_scaled_errors
bootstrap,5,90,18.578257121267516,1114.6954272760509,0.11460115632679904,0.2463424962294555,12.182361883492423,long_period_family,143,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.09209616940442528,0.7440683591285172,53.53687857281793,half_period_family,144,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.07894208971019487,0.9634138508183421,14.089089234280365,half_period_family,145,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.10564577370900705,0.4131299758046461,11.773608243039844,half_period_family,146,perturb_scaled_errors
bootstrap,5,90,8.6635404954404,519.8124297264239,0.1024347855380695,0.48687187780465574,11.36197411164676,half_period_family,147,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.12749782876121749,0.1056028911731322,12.605112982346517,half_period_family,148,perturb_scaled_errors
bootstrap,5,90,18.27297346916354,1096.3784081498122,0.08494962741831087,0.8906791055434151,11.92748464881105,long_period_family,149,perturb_scaled_errors
bootstrap,5,90,18.89391474010743,1133.6348844064457,0.15331190431082076,0.016227404278586294,12.442121080879893,long_period_family,150,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.09099857015287655,0.7698291944399204,55.80716329805805,half_period_family,151,perturb_scaled_errors
bootstrap,5,90,8.835633197002942,530.1379918201765,0.14535705525893247,0.02936876216649883,13.204900939102473,half_period_family,152,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.11008625385593837,0.3227750497963386,50.47691188677211,half_period_family,153,perturb_scaled_errors
bootstrap,5,90,8.765982155295557,525.9589293177335,0.1315263309383426,0.07977110391507353,47.63466721738202,half_period_family,154,perturb_scaled_errors
bootstrap,5,90,19.908703234446087,1194.5221940667652,0.09676276065680434,0.6280717315731675,15.238543269948721,long_period_family,155,perturb_scaled_errors
bootstrap,5,90,8.800669868694824,528.0401921216894,0.11489782126937054,0.24186607296665175,14.408334621792996,half_period_family,156,perturb_scaled_errors
bootstrap,5,90,8.835633197002942,530.1379918201765,0.12196690636239843,0.1535471373464862,2.7425873885306356,half_period_family,157,perturb_scaled_errors
bootstrap,5,90,8.731566810603427,523.8940086362056,0.11327598876695678,0.2671499424955325,11.654954344699268,half_period_family,158,perturb_scaled_errors
bootstrap,5,90,18.734756414310624,1124.0853848586376,0.12142873782732382,0.159117722398664,11.794563126840844,long_period_family,159,perturb_scaled_errors
