best_period_min,best_power,false_alarm_probability,iteration
17.83340739180035,0.1181954721289915,0.19643396861246282,87
17.83340739180035,0.07337469827560544,0.9915709071849594,88
8.870875438213458,0.13718415250402527,0.05331909810300371,89
8.731566810603427,0.13342960784005617,0.06973470102109064,90
8.731566810603427,0.15367445197396284,0.01579048434582657,91
18.734756414310624,0.10494547090066463,0.42866777795987215,92
8.800669868694824,0.11142188207454189,0.29852371354655194,93
18.89391474010743,0.06311324951910376,0.9999053512528636,94
19.38803931963581,0.09569892547596398,0.6550387841860483,95
8.731566810603427,0.13807361855066058,0.050006293605654464,96
19.55854141312082,0.06854098952556438,0.9985578578190124,97
8.835633197002942,0.15409356503345412,0.015299635680131892,98
18.424350776951837,0.15661367994849137,0.012646381095439703,99
19.220484248278158,0.07531834477257122,0.985061252213665,100
18.578257121267516,0.10647558173968895,0.39515092090838655,101
5.620332759158228,0.07216389815665006,0.9943132706386718,102
18.27297346916354,0.07900025631041932,0.9629441617366508,103
8.835633197002942,0.12591184807035513,0.11773292430290931,104
8.6635404954404,0.08379119094979214,0.9086279625771984,105
8.731566810603427,0.1132168794888758,0.26810923739330556,106
19.220484248278158,0.08056204305960404,0.9486978995605778,107
8.697420639195864,0.14066580558310285,0.041433698180059035,108
18.578257121267516,0.15717910823887787,0.012115744144382976,109
8.731566810603427,0.1419705928691227,0.0376692802054171,110
8.765982155295557,0.13192163218569705,0.077581513533692,111
17.97756064683248,0.0824437170601421,0.9271333505952859,112
18.578257121267516,0.09868671127247701,0.5793075630654969,113
8.835633197002942,0.11824667660429,0.1957891812516144,114
8.731566810603427,0.14992658725901448,0.020916092798105856,115
8.800669868694824,0.07688229393978142,0.977444518429166,116
8.800669868694824,0.12651741132448,0.11295900371187903,117
8.697420639195864,0.08920378111956814,0.8098387859147229,118
8.835633197002942,0.11950230995851685,0.18053193221004898,119
8.800669868694824,0.10783334503189056,0.3667914827943282,120
18.27297346916354,0.1492813497012758,0.021947984660492314,121
18.424350776951837,0.11381461752073571,0.25853156994976306,122
17.97756064683248,0.12013813393323469,0.17320329858973013,123
8.765982155295557,0.11002213620966007,0.3239740216971292,124
8.731566810603427,0.1251672025549769,0.12385399230738856,125
8.765982155295557,0.10043565530056373,0.5355481614952339,126
8.697420639195864,0.1293519387859067,0.09287985692074517,127
8.731566810603427,0.10593006712144885,0.40691659571853483,128
8.765982155295557,0.12500008093298517,0.12526669696546852,129
18.578257121267516,0.13853139658959485,0.04837857888249176,130
8.6635404954404,0.12628570125182736,0.11476447288491341,131
18.578257121267516,0.09197147726933227,0.7470370491520817,132
8.870875438213458,0.12085980292704239,0.16519879871163703,133
8.6635404954404,0.1302328876554692,0.08734482178250579,134
8.765982155295557,0.059488544355644886,0.999991297274799,135
8.697420639195864,0.10606412917120128,0.4040058966862859,136
8.765982155295557,0.12284430500462161,0.14483362824216678,137
18.734756414310624,0.16162182114722948,0.008637182333515304,138
18.12406336903554,0.09324619225373385,0.7162526311767826,139
18.89391474010743,0.15235352086574303,0.017439713736326586,140
8.697420639195864,0.14733852947067516,0.02536136025353592,141
8.765982155295557,0.10353727235610302,0.46086043448328495,142
17.97756064683248,0.07467057139905116,0.987559230242759,143
18.12406336903554,0.17935395116508188,0.0021793749218675207,144
17.4144925291895,0.09307840823803731,0.7203557384741509,145
18.27297346916354,0.1314107285238117,0.08042225105146138,146
8.800669868694824,0.11883978522016743,0.1884505298315195,147
18.89391474010743,0.12210036196492702,0.15219260466696954,148
8.835633197002942,0.13653285291134884,0.05587594696608729,149
17.69154753584172,0.10460215581088318,0.4364024377009135,150
8.835633197002942,0.09013419901782707,0.7894588577841156,151
8.731566810603427,0.14118373305255535,0.03989820975103761,152
18.27297346916354,0.11501487012019847,0.24011800952375512,153
18.734756414310624,0.10910328799486366,0.34150402266276514,154
17.14598125614478,0.10997676737027696,0.32482431831307434,155
19.055800447552972,0.07800165574944311,0.9704316856364246,156
8.870875438213458,0.11546263556313119,0.2335248791328147,157
8.800669868694824,0.18317567415224933,0.001611410109008987,158
8.731566810603427,0.15497224929556036,0.014318234301862328,159
8.6635404954404,0.09242566860573477,0.736176346137141,160
17.97756064683248,0.14053087332832026,0.04184292117721055,161
8.765982155295557,0.0801313638512819,0.9529478029345387,162
18.12406336903554,0.08756638263692554,0.8435333806888858,163
8.800669868694824,0.0888859130947543,0.8166063197776693,164
16.38793252997838,0.10622294415068485,0.4005739344087143,165
19.732068968561816,0.10365277223576376,0.45817473208423487,166
17.83340739180035,0.11009221046289458,0.32266382517755543,167
16.758388882257538,0.08339605669139281,0.9143206156021373,168
8.765982155295557,0.15294411359868454,0.01668263759061393,169
18.12406336903554,0.08456535129314702,0.8968395579802765,170
8.629923282528672,0.15202384834173452,0.01787671813956461,171
19.732068968561816,0.05581033871944402,0.9999995702190979,172
8.765982155295557,0.1176324506178802,0.2036429318234021,173
8.697420639195864,0.08416665470302467,0.9030151991943882,174
19.055800447552972,0.08272301042799317,0.9235088627642901,175
8.870875438213458,0.12293742618677317,0.14393507731001626,176
8.765982155295557,0.10262485182898395,0.4823409123932336,177
18.12406336903554,0.09152041295942816,0.7576888338586375,178
8.765982155295557,0.10119865749573002,0.5167673117369094,179
18.734756414310624,0.0976668890988535,0.6051196092158428,180
18.424350776951837,0.10362002989955628,0.45893529545121914,181
8.800669868694824,0.09484503985621942,0.6765580138895789,182
8.731566810603427,0.10275242034349007,0.4793103831912886,183
8.800669868694824,0.08035769938996949,0.9507454923103626,184
8.629923282528672,0.12735191978484686,0.10666915488136275,185
8.800669868694824,0.09931038074995996,0.5636101310679591,186
18.89391474010743,0.1141604077954996,0.2531151798460805,187
8.59656595153282,0.152610938881461,0.017105716478620803,188
8.731566810603427,0.08609548633030756,0.8711223157941336,189
8.6635404954404,0.14131347282965404,0.03952219415293164,190
8.765982155295557,0.1456128960455155,0.02881891825174746,191
19.55854141312082,0.09462012258080196,0.682196546764921,192
18.578257121267516,0.1151994566579247,0.23738204072975336,193
18.27297346916354,0.1712056050364644,0.004123946622293566,194
19.38803931963581,0.08777722218563472,0.839362913318375,195
8.731566810603427,0.09354372939403933,0.7089432394884997,196
18.12406336903554,0.09266558587071612,0.7303889555293154,197
8.731566810603427,0.10552645491415863,0.4157541597800358,198
8.731566810603427,0.09767120436582083,0.6050101413585531,199
18.12406336903554,0.11231243704248628,0.2831227783381005,200
19.220484248278158,0.1296452910403629,0.09100162635027824,201
19.055800447552972,0.12120377192788342,0.16149844239388667,202
17.83340739180035,0.13793791141321693,0.05049875732761235,203
17.83340739180035,0.10146372030299863,0.5102980548862911,204
18.27297346916354,0.12640328661546082,0.11384499798857622,205
8.697420639195864,0.10505421590111344,0.42623372884619654,206
19.220484248278158,0.12770832220451542,0.10408186238745544,207
8.765982155295557,0.10927055190150735,0.338264645223473,208
18.734756414310624,0.11948623600064724,0.18072061525146008,209
8.800669868694824,0.12165014310016209,0.15680480240582392,210
8.731566810603427,0.09765713124378296,0.6053671474575691,211
19.055800447552972,0.1021497539961043,0.49370107977542027,212
8.800669868694824,0.11977770172001012,0.1773255105304654,213
18.12406336903554,0.10133447995202548,0.5134485968271132,214
21.653185849750145,0.07317982034755803,0.9920724052545454,215
18.12406336903554,0.07352390077358588,0.991170076145787,216
17.551926780804948,0.1299424319852607,0.08913504360294383,217
19.055800447552972,0.09067503116381412,0.7772498769395193,218
8.870875438213458,0.1959309061529787,0.0005808582210154197,219
11.025799755041586,0.11110545554326898,0.3041440327429083,220
17.83340739180035,0.1314603224315957,0.08014230124133379,221
8.870875438213458,0.12193721685948478,0.15384991819517854,222
17.97756064683248,0.1072001665411104,0.37984967143546006,223
8.835633197002942,0.173822057963541,0.003363288597469578,224
8.835633197002942,0.1432131088949764,0.03439097821368797,225
8.800669868694824,0.10900511658203253,0.34341525574620896,226
18.27297346916354,0.10111628975313044,0.5187836730400824,227
16.26806010375575,0.09319650433651301,0.7174691875341165,228
18.578257121267516,0.11548843592004167,0.23314950448391192,229
45.6572376864273,0.10834474904860669,0.3564619570521974,230
17.69154753584172,0.07871154702008301,0.9652339635600907,231
8.765982155295557,0.12633705072238136,0.1143621104773237,232
8.835633197002942,0.1410693470958083,0.040232566448966445,233
18.734756414310624,0.13245885516973602,0.07469577436252466,234
19.908703234446087,0.08321907332647613,0.9167988924263223,235
8.835633197002942,0.08546802136688827,0.8820491434050175,236
18.578257121267516,0.11522016615771319,0.23707666132194927,237
18.12406336903554,0.14609518239343508,0.02780928107925088,238
8.731566810603427,0.15133528484990308,0.018824007236941522,239
17.97756064683248,0.07912949731808279,0.9618853194233491,240
8.731566810603427,0.08120637329262306,0.9418683084952805,241
18.27297346916354,0.1463129162296896,0.027364730739904426,242
17.14598125614478,0.11884225938365828,0.18842041430709622,243
8.765982155295557,0.08028381865738214,0.9514719302420483,244
18.424350776951837,0.2071037760662629,0.00023389308878416415,245
8.697420639195864,0.10855258649609484,0.35232013419741026,246
8.765982155295557,0.09428037176580945,0.6906844421949582,247
19.055800447552972,0.10688968513826516,0.38635994052023065,248
19.55854141312082,0.09717413034623268,0.6176265929792171,249
17.97756064683248,0.08311156147549065,0.9182827281266921,250
8.697420639195864,0.11182988740908112,0.2913914971408034,251
8.697420639195864,0.12347684396694883,0.1388270120512752,252
18.578257121267516,0.13556391714898902,0.059895773843683955,253
8.765982155295557,0.10871935017671258,0.3490204609910118,254
8.765982155295557,0.17649970598305803,0.0027274701926750127,255
18.578257121267516,0.09603385454809737,0.6465613657806054,256
19.055800447552972,0.07823949492196607,0.9687575243152133,257
8.765982155295557,0.0791093758953038,0.9620515555622128,258
17.97756064683248,0.1420534946559865,0.037441522028750174,259
18.734756414310624,0.0962379440354744,0.6413887396324285,260
8.697420639195864,0.12706835795094945,0.10876958165138205,261
8.835633197002942,0.10159192876789727,0.507179913570976,262
18.578257121267516,0.08637597416989751,0.8660711702379488,263
18.89391474010743,0.12547606904680564,0.12128093808351605,264
8.697420639195864,0.09235850177260624,0.7377905049602056,265
18.424350776951837,0.10493652819117516,0.4288682865320322,266
8.697420639195864,0.10135045407658673,0.5130587979050616,267
8.835633197002942,0.1596248184277103,0.010059846618459678,268
10.971408155253629,0.10571011572827148,0.41171890897546065,269
18.27297346916354,0.11647421684748316,0.2191723149941112,270
19.38803931963581,0.08656608403654059,0.8625901833442946,271
8.835633197002942,0.13377264809836595,0.06805682569784481,272
8.765982155295557,0.10770455247779044,0.36942363578080717,273
8.835633197002942,0.09294690194622526,0.7235617156198343,274
18.424350776951837,0.12989170629682037,0.0894511600386134,275
8.835633197002942,0.07748064562838025,0.9738697431368628,276
8.629923282528672,0.14277497459606553,0.03551439610331002,277
17.551926780804948,0.1188490203799674,0.18833814039468577,278
19.55854141312082,0.11538881926215662,0.23460156246046357,279
8.731566810603427,0.12039260317523354,0.17034318055996509,280
18.424350776951837,0.08859316242972302,0.8227459113350969,281
17.279193818081417,0.08202309126231701,0.9323838015617029,282
8.870875438213458,0.14058057420232525,0.04169174039844309,283
18.27297346916354,0.16055394652930785,0.009371574643247343,284
8.765982155295557,0.11454222906746239,0.24723951650311723,285
8.731566810603427,0.14813651810541387,0.023901395633220426,286
18.578257121267516,0.13554442611925727,0.05997937757595614,287
8.800669868694824,0.13302949259821673,0.07174082951155422,288
8.697420639195864,0.12260886585984303,0.14712769707582063,289
8.765982155295557,0.12248681492785288,0.14832956984638437,290
8.6635404954404,0.08912929092788623,0.811433978707922,291
18.12406336903554,0.11611364261461082,0.22420270176307103,292
18.424350776951837,0.07220299641438585,0.9942378185237719,293
17.69154753584172,0.10432852660076194,0.44262078805221927,294
18.27297346916354,0.13521900061899209,0.06139164248090001,295
8.765982155295557,0.11016329168249908,0.3213386797594198,296
11.136217060262997,0.09597543382798032,0.6480411592504166,297
8.800669868694824,0.114435024249584,0.24887813971454575,298
19.732068968561816,0.07170054782222623,0.9951477211995869,299
17.83340739180035,0.11848548354963354,0.19280568041457272,300
8.731566810603427,0.09559459861327033,0.657675918337431,301
18.424350776951837,0.07513059868316599,0.9858219622048746,302
8.835633197002942,0.14369055607601766,0.03320565805742803,303
8.731566810603427,0.1419912968966315,0.03761227533342223,304
8.697420639195864,0.12023120860707466,0.1721523886367529,305
8.765982155295557,0.0846182449442487,0.8960036802768959,306
8.835633197002942,0.10549600867028486,0.41642530661325183,307
8.835633197002942,0.12065310061790623,0.16745788486103477,308
18.27297346916354,0.12646290964193835,0.11338133483641363,309
8.942210116522308,0.1144161806596962,0.2491670577702972,310
8.697420639195864,0.07827380465970885,0.9685104836071902,311
8.765982155295557,0.11303464056741605,0.2710836995070673,312
18.424350776951837,0.09814323077899069,0.5930464086409891,313
8.697420639195864,0.19613416821953922,0.0005714004239663392,314
18.424350776951837,0.1368416396074069,0.05464955098524913,315
18.27297346916354,0.10429336332986104,0.443423284869207,316
17.83340739180035,0.12219681645714131,0.15122019814371088,317
8.6635404954404,0.11448713069469182,0.24808061347542237,318
8.6635404954404,0.06836429925396817,0.9986622352248824,319
8.765982155295557,0.10509419232892192,0.4253408779240817,320
18.578257121267516,0.1341321214510382,0.06633936547459746,321
8.697420639195864,0.09854868553406511,0.5827922397028475,322
8.835633197002942,0.10058187077157889,0.531932016644952,323
17.97756064683248,0.12282558219341083,0.14501489012841198,324
17.69154753584172,0.06897687996356616,0.9982702102275517,325
8.800669868694824,0.13070319545205333,0.08451673101389703,326
8.731566810603427,0.10998078178582807,0.3247490165595231,327
18.734756414310624,0.07774440254467725,0.9721680816402928,328
19.055800447552972,0.09067757819806846,0.7771917907396535,329
8.765982155295557,0.10249345664923142,0.4854712380063409,330
19.055800447552972,0.1210192729256281,0.1634741376774147,331
8.731566810603427,0.11197839369704157,0.28882755619047173,332
18.424350776951837,0.0995483592355919,0.5576445531856806,333
8.765982155295557,0.1022004916519523,0.4924824734921317,334
46.61418288650966,0.09714397417427745,0.618392287531529,335
8.835633197002942,0.13362012279710517,0.06879811450283589,336
18.27297346916354,0.1450744476040742,0.029987886329459,337
18.12406336903554,0.09856384529114547,0.5824093432735377,338
18.12406336903554,0.10768364080716374,0.36985217139885046,339
8.800669868694824,0.10156475321023435,0.5078402358601787,340
19.55854141312082,0.10592662758191584,0.4069914370776846,341
8.629923282528672,0.1206050949161561,0.1679863823908597,342
8.697420639195864,0.1408822238000465,0.040785330378996516,343
8.731566810603427,0.07123028663172913,0.9958891726544912,344
19.55854141312082,0.13282357175258674,0.07279428078165899,345
8.6635404954404,0.13877446598113735,0.04753494139735783,346
19.055800447552972,0.124652926824015,0.12824780709301795,347
17.97756064683248,0.10540045464627033,0.4185357175246517,348
18.89391474010743,0.11181094370267254,0.29171978733543436,349
37.88068949038018,0.10659380560432737,0.3926286711734189,350
18.424350776951837,0.11647038719431071,0.21922524895837942,351
17.14598125614478,0.09161971165920729,0.7553560181220808,352
8.835633197002942,0.13849493147664868,0.048506364923076924,353
18.12406336903554,0.08206237711464018,0.9319039890979157,354
8.835633197002942,0.07112156418365422,0.9960465510887822,355
18.424350776951837,0.14647203166925282,0.0270442080363771,356
8.6635404954404,0.12411801347881378,0.1329663774972885,357
19.055800447552972,0.13367520373427333,0.06852954387107206,358
8.697420639195864,0.1585326569962521,0.010932061102063713,359
8.731566810603427,0.09373303083355186,0.7042720484225471,360
8.835633197002942,0.09348680114983002,0.7103449167799346,361
8.563465500483677,0.1254947682518405,0.12112672588559127,362
8.6635404954404,0.09472272659923343,0.6796261332664304,363
8.731566810603427,0.1079488859729425,0.36444064759204275,364
19.38803931963581,0.13147916513418945,0.080036175693162,365
18.27297346916354,0.09473353299440974,0.6793552346553063,366
18.89391474010743,0.14172066519248475,0.038363981527118216,367
8.731566810603427,0.13938479754884264,0.04547800779122056,368
17.279193818081417,0.12803448303480558,0.10176467889735066,369
18.578257121267516,0.1171954142095263,0.2093910058275908,370
16.38793252997838,0.1135233958259203,0.2631637677871536,371
8.731566810603427,0.15553776216313434,0.013719296626299893,372
8.629923282528672,0.08017131894616432,0.952564016566137,373
18.578257121267516,0.1915118120766746,0.0008289867856463518,374
19.055800447552972,0.12766829042103606,0.10436957662381575,375
8.765982155295557,0.10293578389181529,0.4749695526944301,376
8.800669868694824,0.07175400721909664,0.9950568997816402,377
8.731566810603427,0.10292828176500785,0.47514679785509134,378
18.27297346916354,0.11604096092287494,0.2252281073995042,379
19.220484248278158,0.12123748777277982,0.16113966560251872,380
8.6635404954404,0.09768146810498209,0.604749780840342,381
17.4144925291895,0.1129557506475825,0.27237923579579293,382
18.578257121267516,0.07978057387131414,0.9562262601297425,383
8.731566810603427,0.11967110316058066,0.17856078095620623,384
18.424350776951837,0.08967644841306759,0.7995884473391928,385
8.765982155295557,0.1530307145564054,0.016574343303759825,386
8.870875438213458,0.18942375021647773,0.0009799172813416822,387
8.800669868694824,0.09132537053599507,0.7622502399494611,388
8.906399943148797,0.0965551412130021,0.6333419726166235,389
8.835633197002942,0.11920128751705097,0.18409370228920496,390
8.629923282528672,0.09471083671806253,0.6799241541837482,391
8.835633197002942,0.12001375594754082,0.17461632639231578,392
18.424350776951837,0.12904050618889673,0.09491303170436885,393
8.870875438213458,0.11929317883306015,0.1830000810336269,394
8.697420639195864,0.18262175172919126,0.0016836778423303317,395
8.835633197002942,0.07756956288384019,0.9733048682531034,396
17.83340739180035,0.0838091160474415,0.9083645008147774,397
18.27297346916354,0.09523796552136388,0.6666754522492244,398
8.765982155295557,0.07869176566130312,0.9653870693452752,399
19.055800447552972,0.0861320307443206,0.8704699755517654,400
8.835633197002942,0.11883463573137452,0.18851322259809677,401
18.578257121267516,0.13983820356675108,0.04400523137042768,402
19.732068968561816,0.11225525308652408,0.2840932360364088,403
17.83340739180035,0.13831272153634683,0.049149721652147496,404
18.578257121267516,0.10271720899037884,0.4801460096602313,405
8.800669868694824,0.12732807141156002,0.1068443667643149,406
8.59656595153282,0.0816000667290316,0.9374128536405489,407
18.12406336903554,0.1321563821197158,0.07630793737894881,408
18.734756414310624,0.13677308514426864,0.05491960045295607,409
19.55854141312082,0.13072326524938577,0.08439796104255622,410
8.800669868694824,0.1191769380002759,0.18438442939308727,411
17.69154753584172,0.11343689782836384,0.2645520821372369,412
8.731566810603427,0.11747967427683804,0.20563707162358294,413
8.765982155295557,0.1327740967293706,0.07304953803518503,414
8.800669868694824,0.0870872878219643,0.8528135738911569,415
18.27297346916354,0.1333655013156784,0.07005253866331346,416
18.89391474010743,0.13854597231265658,0.048327590410261585,417
8.629923282528672,0.07398144967273701,0.9898454383529802,418
8.629923282528672,0.06939813838169646,0.9979472866423965,419
20.088528394765465,0.10742126579664285,0.37525637508873955,420
8.765982155295557,0.13062709405534428,0.08496850116773741,421
18.27297346916354,0.1074263073462655,0.37515205538608637,422
8.629923282528672,0.06474532981393952,0.9997635004194888,423
8.731566810603427,0.14235735226328042,0.036617968331984774,424
18.27297346916354,0.1065867759988884,0.39277836673257044,425
8.800669868694824,0.14265803046302905,0.03582016093504135,426
8.697420639195864,0.11120603047889478,0.3023492087911937,427
8.835633197002942,0.0960990745955297,0.644908863246633,428
8.800669868694824,0.11400835309935849,0.2554857570091099,429
8.731566810603427,0.1263814464691161,0.11401527121856221,430
8.731566810603427,0.12881316103358062,0.09642311299037673,431
8.835633197002942,0.08856323608160567,0.8233683807769469,432
8.731566810603427,0.12183353653661168,0.15491140662127628,433
8.765982155295557,0.11582566587892477,0.22828813111686522,434
8.731566810603427,0.1363319378462985,0.056687879213131426,435
19.055800447552972,0.07940992193431835,0.9595149115733603,436
18.734756414310624,0.10309520911206038,0.4712102383975601,437
8.800669868694824,0.15853427984227442,0.010930711934830084,438
19.220484248278158,0.0871209853401482,0.8521699140857673,439
17.14598125614478,0.09826403551690555,0.5899886686536876,440
8.835633197002942,0.13090944481893785,0.0833035576991312,441
18.578257121267516,0.10845245358657624,0.35431153044050306,442
16.758388882257538,0.14824280553756936,0.023713179609973392,443
8.800669868694824,0.13299504820375793,0.07191603851119144,444
18.734756414310624,0.09995893650896259,0.5473892954725561,445
8.6635404954404,0.11268195107041207,0.2769127552042839,446
18.424350776951837,0.11540195169065173,0.23440971865967405,447
18.578257121267516,0.13850507867293216,0.04847077347621418,448
43.00846786947316,0.08290184440843419,0.9211300537170398,449
8.765982155295557,0.15507652074609918,0.014205919666691848,450
8.835633197002942,0.11230246665527661,0.2832918017557378,451
18.734756414310624,0.08512785443226369,0.88775318475936,452
8.697420639195864,0.1214390191528567,0.1590096586511517,453
18.27297346916354,0.12807109070897738,0.10150758160100286,454
8.697420639195864,0.09997483696328022,0.5469931523897308,455
18.578257121267516,0.09340133290104595,0.7124465357772871,456
8.731566810603427,0.1245750186079507,0.12892554540456255,457
8.800669868694824,0.1384209280249865,0.048766687022354274,458
8.835633197002942,0.08950131995540316,0.8034117739313097,459
17.69154753584172,0.09446071718709051,0.68618358018163,460
18.89391474010743,0.1054951368146496,0.4164445347095287,461
17.279193818081417,0.1024577282335093,0.4863239632282572,462
8.697420639195864,0.1408584164947947,0.04085617652522443,463
8.835633197002942,0.13812346476468243,0.049826558458430883,464
19.055800447552972,0.11184498264889073,0.29113009923227834,465
17.551926780804948,0.18495106110928913,0.0013996883130968966,466
8.731566810603427,0.17864807757577975,0.0023039168228707213,467
8.765982155295557,0.147904163013896,0.02431789986430948,468
20.088528394765465,0.10007280341673172,0.5445541784879647,469
18.12406336903554,0.17354728132106514,0.003436220049708216,470
17.97756064683248,0.12883248384427193,0.09629390937766895,471
17.97756064683248,0.11103341335676394,0.3054344990291275,472
8.697420639195864,0.125535823076547,0.12078876975040737,473
8.870875438213458,0.09918931945577744,0.5666503579052212,474
8.765982155295557,0.16058632156779573,0.009348439788445784,475
8.800669868694824,0.10883950595531244,0.3466560769544668,476
18.424350776951837,0.15007748904757717,0.020681633334840403,477
8.629923282528672,0.11401760451750056,0.25534102394806846,478
18.12406336903554,0.12158727360055724,0.15745854958617575,479
18.424350776951837,0.13124466032346815,0.08136633470208983,480
18.12406336903554,0.09575873436727748,0.6535261531674124,481
8.6635404954404,0.20853837782885556,0.00020788636635831612,482
18.734756414310624,0.08116661123606024,0.9423063179223999,483
15.918738825684507,0.07960332224865678,0.9578212350700157,484
8.6635404954404,0.1038731741053773,0.4530715059528995,485
17.69154753584172,0.1104233518907775,0.3165237787184706,486
8.629923282528672,0.09355475550920411,0.7086715887389232,487
8.731566810603427,0.07425279245759286,0.9889885911008236,488
18.12406336903554,0.14537940416613507,0.029320330372901948,489
18.27297346916354,0.10196656373233708,0.4981113373845289,490
18.578257121267516,0.10589073669272232,0.40777287790858247,491
8.800669868694824,0.08913920278021192,0.8112220424635966,492
10.8114062430348,0.06676522849976654,0.9993478467296727,493
8.870875438213458,0.12810038332289517,0.10130228834511733,494
18.12406336903554,0.14195272477656012,0.0377185434377138,495
17.83340739180035,0.17912799591929968,0.0022185057385201217,496
8.765982155295557,0.0737732832846922,0.9904663331927115,497
8.629923282528672,0.14475564996516685,0.03070139010726075,498
