period_min,model_type,N,k,dof,chi2,reduced_chi2,chi2_p_value,bic_chi2,sse,bic_sse,rms_pct,fundamental_amp_pct,delta_chi2
10.347269453890778,sine,138,3,135,456.30013730462446,3.3800010170712924,1.7290696917158666e-36,471.0818983600961,0.037765891529866744,-1117.3153990345184,1.6542849834632734,0.13529295971070707,72.53937263655115
10.348469693938789,sine,138,3,135,456.288281021212,3.3799131927497186,1.7363656762645306e-36,471.07004207668365,0.037764794359554994,-1117.3194082527914,1.6542609532407604,0.13580577698917012,72.52751635313871
10.349669933986798,sine,138,3,135,456.2759985439828,3.3798222114369096,1.7439563133909756e-36,471.0577595994544,0.037763662253897906,-1117.323545251949,1.6542361574984419,0.13633544858149083,72.51523387590947
10.350870174034807,sine,138,3,135,456.26329054610426,3.3797280781192907,1.751844766062443e-36,471.0450516015759,0.037762495272316066,-1117.327809826332,1.6542105975033736,0.13688175232894403,72.50252587803095
10.352070414082817,sine,138,3,135,456.2501577173784,3.379630797906507,1.7600343302389755e-36,471.03191877285,0.037761293475588265,-1117.3322017656453,1.6541842745513762,0.13744446283066636,72.48939304930508
10.353270654130826,sine,138,3,135,456.23660076417195,3.3795303760309032,1.768528436874138e-36,471.0183618196436,0.03776005692584627,-1117.3367208549757,1.6541571899669316,0.13802335178025488,72.47583609609865
10.354470894178835,sine,138,3,135,456.22262040935306,3.3794268178470594,1.7773306539956115e-36,471.0043814648247,0.037758785686569485,-1117.3413668748071,1.6541293451030732,0.13861818829578137,72.46185574127975
10.355671134226846,sine,138,3,135,456.20821739222055,3.3793201288312633,1.786444688878472e-36,470.9899784476922,0.03775747982257977,-1117.3461396010373,1.6541007413412825,0.13922873924245327,72.44745272414724
10.356871374274855,sine,138,3,135,456.1933924684384,3.3792103145810253,1.795874390303331e-36,470.97515352391,0.037756139400036096,-1117.3510388049942,1.6540713800913789,0.13985476954707962,72.43262780036508
10.358071614322863,sine,138,3,135,456.1781464099664,3.379097380814566,1.8056237509073903e-36,470.95990746543805,0.03775476448642923,-1117.3560642534526,1.6540412627914127,0.14049604250385858,72.41738174189311
10.359271854370874,sine,138,3,135,456.1624800049923,3.378981333370313,1.815696909625747e-36,470.9442410604639,0.03775335515057634,-1117.3612157086513,1.654010390907557,0.141152320070827,72.40171533691898
10.360472094418885,sine,138,3,135,456.14639405786306,3.378862178206393,1.826098154226696e-36,470.9281551133347,0.03775191146261568,-1117.3664929283084,1.6539787659339995,0.1418233631566105,72.38562938978976
10.361672334466894,sine,138,3,135,456.1298893890146,3.378739921400108,1.836831923944459e-36,470.9116504444862,0.037750433494001076,-1117.3718956656396,1.6539463893928321,0.1425089318969414,72.36912472094127
10.362872574514903,sine,138,3,135,456.11296683490764,3.378614569147464,1.8479028122035786e-36,470.8947278903793,0.03774892131749704,-1117.3774236693716,1.653913262833951,0.14320878592074185,72.35220216683433
10.364072814562913,sine,138,3,135,456.0956272479497,3.3784861277625904,1.859315569452579e-36,470.87738830342136,0.037747375007172415,-1117.3830766837636,1.6538793878349314,0.14392268460538335,72.33486257987641
10.365273054610922,sine,138,3,135,456.07787149643275,3.3783546036772796,1.8710751060876143e-36,470.8596325519044,0.03774579463839578,-1117.3888544486192,1.6538447660009326,0.14465038732107205,72.31710682835944
10.366473294658931,sine,138,3,135,456.05970046445987,3.3782200034404433,1.883186495487065e-36,470.8414615199315,0.03774418028782958,-1117.3947566993058,1.6538093989645823,0.1453916536640531,72.29893579638656
10.367673534706942,sine,138,3,135,456.0411150518764,3.378082333717603,1.8956549771484236e-36,470.822876107348,0.03774253203342483,-1117.40078316677,1.6537732883858691,0.14614624367869034,72.28035038380307
10.36887377475495,sine,138,3,135,456.0221161741963,3.377941601290343,1.9084859599357834e-36,470.80387722966793,0.03774084995441527,-1117.4069335775557,1.653736435952026,0.14691391806832887,72.26135150612299
10.37007401480296,sine,138,3,135,456.00270476253536,3.3777978130558175,1.921685025432064e-36,470.784465818007,0.03773913413131237,-1117.4132076538185,1.6536988433774311,0.1476944383949491,72.24194009446205
10.37127425485097,sine,138,3,135,455.9828817635375,3.3776509760262035,1.9352579314089916e-36,470.7646428190091,0.037737384645899284,-1117.4196051133454,1.653660512403485,0.14848756726775258,72.22211709546417
10.37247449489898,sine,138,3,135,455.9626481393048,3.377501097328184,1.9492106154088065e-36,470.74440919477644,0.037735601581225714,-1117.4261256695684,1.6536214447985111,0.14929306852067406,72.2018834712315
10.37367473494699,sine,138,3,135,455.9420048673234,3.3773481842023956,1.9635491984454212e-36,470.72376592279505,0.03773378502160178,-1117.4327690315838,1.6535816423576304,0.15011070737910287,72.18124019925011
10.374874974994999,sine,138,3,135,455.92095294039643,3.3771922440029365,1.9782799888215598e-36,470.70271399586807,0.03773193505259331,-1117.4395349041672,1.6535411069026698,0.15094025061588595,72.16018827232313
10.37607521504301,sine,138,3,135,455.89949336656673,3.3770332841967905,1.9934094860741625e-36,470.68125442203836,0.037730051761015196,-1117.4464229877922,1.653499840282029,0.15178146669684156,72.13872869849342
10.377275455091018,sine,138,3,135,455.8776271690483,3.376871312363321,2.008944385040865e-36,470.65938822451994,0.03772813523492663,-1117.453432978644,1.653457844370586,0.1526341259161141,72.116862500975
10.378475695139027,sine,138,3,135,455.85535538615096,3.3767063361937106,2.0248915800569533e-36,470.6371164416226,0.037726185563624816,-1117.460564568641,1.6534151210695722,0.1534980005214747,72.09459071807765
10.379675935187038,sine,138,3,135,455.8326790712117,3.3765383634904573,2.0412581692806982e-36,470.61444012668335,0.037724202837639914,-1117.467817445446,1.6533716723064722,0.15437286483000642,72.07191440313841
10.380876175235047,sine,138,3,135,455.80959929251526,3.3763674021667796,2.0580514591598923e-36,470.5913603479869,0.03772218714872867,-1117.475191292488,1.653327500034897,0.1552584953343452,72.04883462444195
10.382076415283056,sine,138,3,135,455.7861171332283,3.3761934602461356,2.075278969025158e-36,470.5678781886999,0.037720138589869404,-1117.4826857889761,1.6532826062344856,0.15615467079987513,72.02535246515498
10.383276655331066,sine,138,3,135,455.7622336913208,3.3760165458616354,2.0929484358344208e-36,470.5439947467924,0.03771805725525582,-1117.4903006099173,1.6532369929107813,0.15706117235318412,72.00146902324747
10.384476895379077,sine,138,3,135,455.7379500794934,3.3758366672555065,2.1110678190556907e-36,470.519711134965,0.03771594324029143,-1117.4980354261338,1.6531906620951224,0.15797778356204467,71.97718541142007
10.385677135427086,sine,138,3,135,455.7132674251068,3.3756538327785686,2.1296453056964955e-36,470.4950284805784,0.03771379664158394,-1117.5058899042795,1.6531436158445316,0.1589042905073435,71.95250275703347
10.386877375475095,sine,138,3,135,455.68818687010213,3.3754680508896455,2.148689315490149e-36,470.46994792557376,0.03771161755693919,-1117.5138637068567,1.6530958562415943,0.15984048184728203,71.92742220202882
10.388077615523105,sine,138,3,135,455.6627095709327,3.375279330155057,2.1682085062287918e-36,470.4444706264043,0.03770940608535572,-1117.5219564922331,1.6530473853943541,0.16078614887414655,71.90194490285938
10.389277855571114,sine,138,3,135,455.6368366984849,3.375087679248036,2.1882117792618936e-36,470.41859775395653,0.03770716232701875,-1117.5301679146596,1.652998205436192,0.16174108556402098,71.87607203041159
10.390478095619123,sine,138,3,135,455.6105694380059,3.374893106948192,2.2087082851525554e-36,470.3923304934775,0.037704886383294334,-1117.5384976242867,1.6529483185257128,0.16270508861984018,71.84980476993258
10.391678335667134,sine,138,3,135,455.5839089890279,3.3746956221409476,2.2297074295020745e-36,470.36567004449955,0.037702578356723734,-1117.546945267181,1.6528977268466318,0.1636779575079698,71.82314432095461
