file,jd,exptime,object_id,role,x,y,registered,dx,dy,matches,flux,flux_err,flux_rate,flux_rate_err,saturated,flag
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,38.00379180908203,41.51533313439313,4.750473976135254,5.189416641799141,False,ok
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,25.568584442138672,41.453985962764406,3.196073055267334,5.181748245345551,False,ok
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,-12.694450378417969,41.61643492541593,-1.586806297302246,5.202054365676991,False,nonpositive_flux
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,-45.506370544433594,39.68883347058231,-5.688296318054199,4.961104183822789,False,nonpositive_flux
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,27.62554931640625,41.25706027259957,3.4531936645507812,5.157132534074946,False,ok
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,-65.19084930419922,41.445259510876824,-8.148856163024902,5.180657438859603,False,nonpositive_flux
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,DN_UMa,check,1813.0700960705062,674.2333347333986,True,0.0,0.0,3,2486449.8068847656,8448.356881107518,310806.2258605957,1056.0446101384398,False,ok
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,HD_103405,comparison,1116.2066537014716,137.7940126377367,True,0.0,0.0,3,121033.9288482666,472.81482173011705,15129.241106033325,59.10185271626463,False,ok
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,TYC_3452_787_1,comparison,322.1881651013235,741.2461044257059,True,0.0,0.0,3,156726.09079742432,575.9315139282565,19590.76134967804,71.99143924103207,False,ok
light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,8.0,HD_103187,comparison,25.068918490062305,1500.1709969386065,True,0.0,0.0,3,587775.5814208984,1791.9831146884808,73471.9476776123,223.9978893360601,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,target,target,1888.186227677052,618.4769071611915,True,0.0,0.0,3,1646498.1710510254,5036.571196850347,205812.27138137817,629.5713996062934,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774272862760870784_src1,comparison,599.578460791499,258.08586022924334,True,0.0,0.0,3,-25.13986587524414,41.058826214033,-3.1424832344055176,5.132353276754125,False,nonpositive_flux
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774271076054448768_src2,comparison,1506.7178858234115,321.3162110314761,True,0.0,0.0,3,-112.7553825378418,44.5988643840819,-14.094422817230225,5.574858048010237,False,nonpositive_flux
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,24.806499481201172,43.843263919052774,3.1008124351501465,5.480407989881597,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,7.871860504150391,40.71041523506876,0.9839825630187988,5.088801904383595,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,-26.532215118408203,41.36230264088743,-3.3165268898010254,5.1702878301109285,False,nonpositive_flux
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,5.233737945556641,40.404374350484154,0.6542172431945801,5.050546793810519,False,ok
