file,raw_file,jd,exptime,object_id,role,v_mag,x,y,registered,dx,dy,shift_scatter,n_anchor_centroids,flux,flux_err,flux_rate,flux_rate_err,raw_peak,saturated,frame_artifact,flag
light_AMCVn_V_35s_2026_05_20-0026_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0026.fit,2461181.795962963,35.0,144,comparison,14.357,295.98758830828086,1381.0060591782728,True,11.387447277661181,18.08977520304518,1.5513965724871621,6,14167.392837524414,147.40992661178586,404.78265250069757,4.211712188908168,1094.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,target,target,,514.3509939281489,1302.1683622752357,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,16252.390151977539,154.2588074192863,464.3540043422154,4.407394497693895,1163.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,90,comparison,8.97,743.0017361743484,217.82548844267518,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,1914568.6320800781,1446.0302362640757,54701.96091657366,41.31514960754502,48591.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,96,comparison,9.551,1819.814397074722,1088.2314082657092,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,1125279.6227416992,1093.7557446436674,32150.84636404855,31.25016413267621,31398.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,112,comparison,11.235,1284.8769052406478,1339.589072785612,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,257808.24542236328,518.8966225016292,7365.94986921038,14.825617785760834,7410.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,125,comparison,12.454,401.34820042024455,1193.4885230422242,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,83352.38177490234,302.45640759107357,2381.496622140067,8.641611645459244,2910.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,143,comparison,14.29,838.4730955905535,1403.0032431048962,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,14603.792854309082,146.16162210286268,417.2512244088309,4.176046345796077,1109.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0027.fit,2461181.7964675925,35.0,144,comparison,14.357,296.2341729415932,1381.1039623079953,True,11.45751447814672,18.244751511430763,1.4118185267714458,6,13816.567428588867,143.64882494300545,394.75906938825335,4.104252141228727,1104.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,target,target,,514.4566366627846,1302.6330057746097,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,16498.653701782227,153.73062183466826,471.3901057652065,4.392303480990521,1121.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,90,comparison,8.97,742.9014467680096,218.21870284955463,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,1878822.0908203125,1441.0861366092447,53680.63116629465,41.17388961740699,43544.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,96,comparison,9.551,1820.0784398008464,1088.7215704343312,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,1094568.3808441162,1083.1047477196728,31273.382309831894,30.945849934847793,26011.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,112,comparison,11.235,1285.0278287180079,1340.074655148919,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,250409.48303985596,512.5808763243197,7154.556658281599,14.645167894980561,6473.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,125,comparison,12.454,401.21667681094186,1193.9582213578908,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,80779.32412719727,297.8843955620554,2307.9806893484933,8.51098273034444,2576.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,143,comparison,14.29,838.423967297609,1403.4628317879774,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,14474.623779296875,147.82144422171785,413.56067940848214,4.223469834906225,1058.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0028.fit,2461181.7969717593,35.0,144,comparison,14.357,295.9697820349664,1381.7389976144825,True,11.563157212782357,18.709395010804656,1.6565151976499273,6,13720.71566772461,143.96488553721935,392.02044764927456,4.113282443920553,1042.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,target,target,,514.6830049323122,1303.5677307913807,True,11.789525482309955,19.644120027575582,1.572098566865837,6,14945.922943115234,150.028536004255,427.0263698032924,4.286529600121571,1038.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,90,comparison,8.97,743.2612545083648,219.13570636591024,True,11.789525482309955,19.644120027575582,1.572098566865837,6,1704116.351348877,1411.391421006862,48689.038609967916,40.325469171624626,34248.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,96,comparison,9.551,1820.2421868547476,1089.5982221472134,True,11.789525482309955,19.644120027575582,1.572098566865837,6,1010857.8031463623,1061.6163289289755,28881.651518467494,30.331895112256444,20921.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,112,comparison,11.235,1285.2955359549553,1340.9513082769965,True,11.789525482309955,19.644120027575582,1.572098566865837,6,229372.7324371338,493.6556053688862,6553.506641060965,14.104445867682463,5500.0,False,False,ok
