sequence,n_comp,N_target,N_check,target_mad_pct,check_mad_pct,score_pct,subset,subset_short
V_8 generic,6,83,78,1.5788901282501224,1.7569234183371412,1.6679067732936317,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src5,src7,src4,src8,src3"
V_8 generic,6,83,78,1.5788901282501224,1.7569234183371412,1.6679067732936317,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src5,src4,src6,src8,src3"
V_8 generic,8,83,78,1.5788901282501224,1.7569234183371412,1.6679067732936317,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src5,src7,src4,src6,src8,src3"
V_8 generic,4,83,78,1.6792741513809848,1.6829810513366956,1.68112760135884,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6,"src2,src5,src7,src6"
V_8 generic,4,83,78,1.6792741513809848,1.6829810513366956,1.68112760135884,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6,"src1,src5,src7,src6"
V_8 generic,3,83,78,1.416870691240271,1.9499626451848489,1.68341666821256,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289041901756032_src4,"src2,src7,src4"
V_8 generic,3,83,78,1.416870691240271,1.9499626451848489,1.68341666821256,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774289488578357504_src6,"src2,src4,src6"
V_8 generic,3,83,78,1.416870691240271,1.9499626451848489,1.68341666821256,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4,"src1,src7,src4"
V_8 generic,3,83,78,1.416870691240271,1.9499626451848489,1.68341666821256,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6,"src1,src4,src6"
V_8 generic,5,83,78,1.416870691240271,1.9499626451848489,1.68341666821256,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6,"src2,src1,src7,src4,src6"
V_8 generic,4,83,78,1.9049860069130342,1.4633864668817786,1.6841862368974065,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774384016513181696_src3,"src2,src5,src7,src3"
V_8 generic,4,83,78,1.9049860069130342,1.4633864668817786,1.6841862368974065,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src5,src6,src3"
V_8 generic,4,83,78,1.9049860069130342,1.4633864668817786,1.6841862368974065,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774384016513181696_src3,"src1,src5,src7,src3"
V_8 generic,4,83,78,1.9049860069130342,1.4633864668817786,1.6841862368974065,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src1,src5,src6,src3"
V_8 generic,6,83,78,1.9049860069130342,1.4633864668817786,1.6841862368974065,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src1,src5,src7,src6,src3"
V_8 generic,4,83,78,1.5975822012642769,1.782678333853834,1.6901302675590553,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src7,src6,src8"
V_8 generic,4,83,78,1.5975822012642769,1.782678333853834,1.6901302675590553,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src1,src7,src6,src8"
V_8 generic,4,83,78,1.5975822012642769,1.782678333853834,1.6901302675590553,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src5,src7,src6,src8"
V_8 generic,4,83,78,1.5975822012642769,1.782678333853834,1.6901302675590553,gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src7,src4,src6,src8"
V_8 generic,4,83,78,1.7024511038794286,1.6829810513366956,1.692716077608062,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src5,src7,src6,src3"
V_8 generic,3,83,78,1.4775236479946086,1.9091618710154992,1.6933427595050539,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289041901756032_src4,"src2,src5,src4"
V_8 generic,3,83,78,1.4775236479946086,1.9091618710154992,1.6933427595050539,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4,"src1,src5,src4"
V_8 generic,5,83,78,1.4775236479946086,1.9091618710154992,1.6933427595050539,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4,"src2,src1,src5,src7,src4"
V_8 generic,5,83,78,1.4775236479946086,1.9091618710154992,1.6933427595050539,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6,"src2,src1,src5,src4,src6"
V_8 generic,4,83,78,1.604682686087863,1.782678333853834,1.6936805099708483,gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src7,src6,src8,src3"
V_8 generic,4,83,78,1.850595016818113,1.5388724294287743,1.6947337231234436,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src8,src3"
V_8 generic,3,83,78,1.4775236479946086,1.9301522776130404,1.7038379628038245,gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src5,src4,src3"
V_8 generic,5,83,78,1.4775236479946086,1.9301522776130404,1.7038379628038245,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src2,src5,src7,src4,src3"
V_8 generic,5,83,78,1.4775236479946086,1.9301522776130404,1.7038379628038245,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src5,src4,src6,src3"
V_8 generic,5,83,78,1.4775236479946086,1.9301522776130404,1.7038379628038245,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src1,src5,src7,src4,src3"
V_8 generic,5,83,78,1.4775236479946086,1.9301522776130404,1.7038379628038245,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src1,src5,src4,src6,src3"
V_8 generic,7,83,78,1.4775236479946086,1.9301522776130404,1.7038379628038245,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src1,src5,src7,src4,src6,src3"
V_8 generic,5,83,78,1.4811079174116426,1.9501368949518199,1.7156224061817311,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774290626745586944_src8,"src2,src1,src5,src4,src8"
V_8 generic,4,83,78,1.7022846961823976,1.7543727228594712,1.7283287095209343,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6,"src5,src7,src4,src6"
V_8 generic,4,83,78,1.7003069506335153,1.756777067253047,1.7285420089432812,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src5,src6,src8"
V_8 generic,4,83,78,1.7003069506335153,1.756777067253047,1.7285420089432812,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src1,src5,src6,src8"
V_8 generic,6,83,78,1.7003069506335153,1.756777067253047,1.7285420089432812,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src1,src5,src7,src6,src8"
V_8 generic,4,83,78,1.7143840942902924,1.756777067253047,1.7355805807716695,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src5,src6,src8,src3"
V_8 generic,6,83,78,1.7143840942902924,1.756777067253047,1.7355805807716695,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src5,src7,src6,src8,src3"
V_8 generic,6,83,78,1.7143840942902924,1.756777067253047,1.7355805807716695,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src5,src7,src6,src8,src3"
V_8 generic,3,83,78,1.4621793330582982,2.024016200123635,1.7430977665909666,gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src7,src4,src3"
V_8 generic,3,83,78,1.4621793330582982,2.024016200123635,1.7430977665909666,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src4,src6,src3"
V_8 generic,5,83,78,1.4621793330582982,2.024016200123635,1.7430977665909666,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src7,src4,src6,src3"
V_8 generic,5,83,78,1.4621793330582982,2.024016200123635,1.7430977665909666,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src1,src7,src4,src6,src3"
V_8 generic,3,83,78,1.4632385230813107,2.0240162001236435,1.743627361602477,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774290626745586944_src8,"src1,src4,src8"
V_8 generic,3,83,78,1.4632385230813438,2.024016200123635,1.7436273616024893,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774290626745586944_src8,"src2,src4,src8"
V_8 generic,5,83,78,1.4632385230813438,2.024016200123635,1.7436273616024893,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8,"src2,src1,src7,src4,src8"
V_8 generic,5,83,78,1.4632385230813438,2.024016200123635,1.7436273616024893,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src1,src4,src6,src8"
V_8 generic,5,83,78,1.4811079174116426,2.0109484697431848,1.7460281935774136,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src5,src4,src8,src3"
V_8 generic,5,83,78,1.4811079174116426,2.0109484697431848,1.7460281935774136,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src5,src4,src8,src3"
V_8 generic,7,83,78,1.4811079174116426,2.0109484697431848,1.7460281935774136,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src5,src7,src4,src8,src3"
V_8 generic,7,83,78,1.4811079174116426,2.0109484697431848,1.7460281935774136,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src5,src4,src6,src8,src3"
V_8 generic,4,83,78,1.921320491124261,1.5825366703153807,1.7519285807198208,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src5,src8,src3"
V_8 generic,4,83,78,1.921320491124261,1.5825366703153807,1.7519285807198208,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src5,src8,src3"
V_8 generic,6,83,78,1.921320491124261,1.5825366703153807,1.7519285807198208,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src5,src7,src8,src3"
V_8 generic,6,83,78,1.921320491124261,1.5825366703153807,1.7519285807198208,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src5,src6,src8,src3"
V_8 generic,6,83,78,1.7022846961823976,1.812702971281042,1.7574938337317199,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src5,src7,src4,src6,src8,src3"
V_8 generic,4,83,78,1.7024511038794286,1.812702971281042,1.7575770375802353,gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src5,src4,src6,src8"
V_8 generic,6,83,78,1.7024511038794286,1.812702971281042,1.7575770375802353,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src5,src7,src4,src6,src8"
V_8 generic,6,83,78,1.7024511038794286,1.812702971281042,1.7575770375802353,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src1,src5,src7,src4,src6,src8"
V_8 generic,3,83,78,1.7898224154894573,1.767383086005831,1.7786027507476443,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289488578357504_src6,"src2,src7,src6"
V_8 generic,3,83,78,1.7898224154894573,1.767383086005831,1.7786027507476443,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289488578357504_src6,"src1,src7,src6"
V_8 generic,3,83,78,1.7898224154894573,1.767383086005831,1.7786027507476443,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6,"src5,src7,src6"
V_8 generic,3,83,78,1.7898224154894573,1.767383086005831,1.7786027507476443,gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6,"src7,src4,src6"
V_8 generic,3,83,78,1.7898224154894573,1.767383086005831,1.7786027507476443,gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src7,src6,src3"
V_8 generic,3,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774271076054448768_src2|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src6,src8"
V_8 generic,3,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774287774887292672_src5|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src5,src6,src8"
V_8 generic,3,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src4,src6,src8"
V_8 generic,3,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src6,src8,src3"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src1,src7,src6,src8"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src5,src7,src6,src8"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src2,src7,src4,src6,src8"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src7,src6,src8,src3"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src1,src5,src7,src6,src8"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src1,src7,src4,src6,src8"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src7,src6,src8,src3"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src5,src7,src4,src6,src8"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src5,src7,src6,src8,src3"
V_8 generic,5,83,78,1.792454110712628,1.7685487637756423,1.7805014372441352,gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src7,src4,src6,src8,src3"
V_8 generic,3,83,78,1.7924541107126608,1.768548763775667,1.7805014372441639,gaia_774272862760870784_src1|gaia_774289488578357504_src6|gaia_774290626745586944_src8,"src1,src6,src8"
V_8 generic,4,83,78,1.8144879111945431,1.7485769181014064,1.7815324146479747,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774290626745586944_src8,"src2,src5,src7,src8"
V_8 generic,4,83,78,1.8144879111945431,1.7485769181014064,1.7815324146479747,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774290626745586944_src8,"src1,src5,src7,src8"
V_8 generic,4,83,78,1.8768481846036373,1.7869559117935307,1.8319020481985842,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8,"src5,src7,src4,src8"
V_8 generic,3,83,78,1.5219980765876573,2.1421505467308677,1.8320743116592624,gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src4,src8,src3"
V_8 generic,5,83,78,1.5219980765876573,2.1421505467308677,1.8320743116592624,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src7,src4,src8,src3"
V_8 generic,5,83,78,1.5219980765876573,2.1421505467308677,1.8320743116592624,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src4,src6,src8,src3"
V_8 generic,5,83,78,1.5219980765876573,2.1421505467308677,1.8320743116592624,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src7,src4,src8,src3"
V_8 generic,5,83,78,1.5219980765876573,2.1421505467308677,1.8320743116592624,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src4,src6,src8,src3"
V_8 generic,7,83,78,1.5219980765876573,2.1421505467308677,1.8320743116592624,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src7,src4,src6,src8,src3"
V_8 generic,4,83,78,1.8260550541957572,1.886087701248419,1.856071377722088,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src7,src6,src3"
V_8 generic,4,83,78,1.8260550541957572,1.886087701248419,1.856071377722088,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src1,src7,src6,src3"
V_8 generic,4,83,78,1.8916486199974467,1.8335439289205029,1.8625962744589748,gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src5,src7,src8,src3"
V_8 generic,4,83,78,1.876965157818727,1.8607780687201425,1.8688716132694347,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src7,src8,src3"
V_8 generic,4,83,78,1.876965157818727,1.8607780687201425,1.8688716132694347,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src7,src8,src3"
V_8 generic,4,83,78,1.821661677579825,1.9842560142398102,1.9029588459098177,gaia_774271076054448768_src2|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src2,src7,src4,src3"
V_8 generic,4,83,78,1.821661677579825,1.9842560142398102,1.9029588459098177,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src4,src6,src3"
V_8 generic,4,83,78,1.821661677579825,1.9842560142398102,1.9029588459098177,gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src1,src7,src4,src3"
V_8 generic,4,83,78,1.821661677579825,1.9842560142398102,1.9029588459098177,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src1,src4,src6,src3"
V_8 generic,6,83,78,1.821661677579825,1.9842560142398102,1.9029588459098177,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src1,src7,src4,src6,src3"
V_8 generic,6,83,78,1.847388519273609,1.970150802036966,1.9087696606552875,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src5,src4,src8,src3"
V_8 generic,4,83,78,1.867798078674102,1.950123776484661,1.9089609275793815,gaia_774271076054448768_src2|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src2,src5,src4,src3"
V_8 generic,4,83,78,1.867798078674102,1.950123776484661,1.9089609275793815,gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src1,src5,src4,src3"
V_8 generic,6,83,78,1.867798078674102,1.950123776484661,1.9089609275793815,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774384016513181696_src3,"src2,src1,src5,src7,src4,src3"
V_8 generic,6,83,78,1.867798078674102,1.950123776484661,1.9089609275793815,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774287774887292672_src5|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774384016513181696_src3,"src2,src1,src5,src4,src6,src3"
V_8 generic,4,83,78,1.832562888161169,1.997248749354642,1.9149058187579056,gaia_774271076054448768_src2|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src4,src8,src3"
V_8 generic,4,83,78,1.832562888161169,1.997248749354642,1.9149058187579056,gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src1,src4,src8,src3"
V_8 generic,6,83,78,1.832562888161169,1.997248749354642,1.9149058187579056,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774288805679445888_src7|gaia_774289041901756032_src4|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src7,src4,src8,src3"
V_8 generic,6,83,78,1.832562888161169,1.997248749354642,1.9149058187579056,gaia_774271076054448768_src2|gaia_774272862760870784_src1|gaia_774289041901756032_src4|gaia_774289488578357504_src6|gaia_774290626745586944_src8|gaia_774384016513181696_src3,"src2,src1,src4,src6,src8,src3"
