flat,sequence,file,object_id,role,x,y,match_dist,flux_rate,flag
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2036.7864337666365,1445.052716029831,1.1300867573351236,1275.0433683395386,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,935.421924008307,1102.9504233572802,1.0877391677517407,1110.776421546936,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1065.334597218773,1435.8873518393123,0.2877813525245147,344.1136312484741,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,385.53930870816987,1257.2968400839172,2.1565998832971864,1445.9813976287842,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1503.6095745524883,324.18593369774214,0.9011122995914974,2363.656217098236,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,596.7059627532979,261.01454847842365,2.8732788165012,3441.9603338241577,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2030.849879502233,1083.926618813343,0.7579629155398084,1399.103331565857,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1942.0478407711353,1354.7523330798654,1.6663661317229435,1104.8889422416687,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2038.8308200544304,1445.537022737512,1.6567523866594442,1439.0672931671143,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,937.452570805821,1103.4087866851405,2.0421836485520206,1235.942135810852,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1067.3654020282017,1436.3202496814906,1.939543525670169,388.24696922302246,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,387.69903095799356,1257.8744713404326,3.4775582950989072,1526.2534856796265,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1504.0223494910458,323.4027854448379,1.151687806991277,1978.4299335479736,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,597.160584464606,260.05633995118524,3.2675815915885313,2992.3962087631226,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2031.0841456469261,1082.9226151802145,1.042295245008949,1179.0796632766724,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1942.1762080382275,1353.729118614319,1.9812039403595196,983.1271495819092,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2039.0062635053994,1444.619719361465,1.9804484943822203,1217.7627429962158,ok
